"compteFab";"numFab";"IdFab";"compteMP";"numMP";"IdMP";"TypeMesure";"Quantite";"Unite";"provenance_mesure";"Conversion";"usage"
"7 MI 3,  r. 26 et r. 27, R66";10041;5721;"7 MI 3,  r. 26 et r. 27, R66";10041;5270;"longueur";114,00;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10041;5721;"7 MI 3,  r. 26 et r. 27, R66";10041;5272;"longueur";16,50;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10041;5721;"7 MI 3,  r. 26 et r. 27, R66";10041;5273;"longueur";16,50;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10041;5721;"7 MI 3,  r. 26 et r. 27, R66";10051;5290;"longueur";79,00;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10041;5721;"7 MI 3,  r. 26 et r. 27, R66";10052;5292;"longueur";16,00;"pièce";;;"doublure"
"7 MI 3,  r. 26 et r. 27, R66";10041;5721;"7 MI 3,  r. 26 et r. 27, R66";10052;5293;"longueur";34,00;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10042;5714;"7 MI 3,  r. 26 et r. 27, R66";10042;5274;"longueur";7,50;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10042;5714;"7 MI 3,  r. 26 et r. 27, R66";10042;5275;"longueur";8,50;"ras";;;"doublure"
"7 MI 3,  r. 26 et r. 27, R66";10043;5715;"7 MI 3,  r. 26 et r. 27, R66";10043;5276;"longueur";7,00;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10047;5716;"7 MI 3,  r. 26 et r. 27, R66";10047;5286;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10047;5716;"7 MI 3,  r. 26 et r. 27, R66";10049;5288;"longueur";7,00;"ras";;;"doublure"
"7 MI 3,  r. 26 et r. 27, R66";10047;5717;"7 MI 3,  r. 26 et r. 27, R66";10047;5286;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10048;5718;"7 MI 3,  r. 26 et r. 27, R66";10048;5287;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10048;5719;"7 MI 3,  r. 26 et r. 27, R66";10048;5287;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10050;5720;"7 MI 3,  r. 26 et r. 27, R66";10046;5284;"longueur";37,00;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10050;5720;"7 MI 3,  r. 26 et r. 27, R66";10046;5285;"longueur";30,50;"ras";;;"doublure"
"7 MI 3,  r. 26 et r. 27, R66";10050;5720;"7 MI 3,  r. 26 et r. 27, R66";10050;5289;"longueur";12,00;"ras";;;"doublure"
"7 MI 3,  r. 26 et r. 27, R66";10056;5722;"7 MI 3,  r. 26 et r. 27, R66";10056;5294;"longueur";15,50;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10056;5722;"7 MI 3,  r. 26 et r. 27, R66";10056;5295;"longueur";16,00;"ras";;;"doublure"
"7 MI 3,  r. 26 et r. 27, R66";10057;5723;"7 MI 3,  r. 26 et r. 27, R66";10057;5296;"longueur";18,00;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10059;5724;"7 MI 3,  r. 26 et r. 27, R66";10059;5298;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10059;5725;"7 MI 3,  r. 26 et r. 27, R66";10059;5298;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10060;5726;"7 MI 3,  r. 26 et r. 27, R66";10060;5299;"longueur";;"ras";;;
"7 MI 3,  r. 26 et r. 27, R66";10060;5726;"7 MI 3,  r. 26 et r. 27, R66";10060;5300;"longueur";8,00;"ras";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10069;5727;"7 MI 3,  r. 29 et r. 30, R68";10069;5306;"longueur";;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10069;5728;"7 MI 3,  r. 29 et r. 30, R68";10069;5306;"longueur";;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10069;5728;"7 MI 3,  r. 29 et r. 30, R68";10069;5307;"longueur";3,25;"aune";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10084;5319;"longueur";4,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10085;5320;"longueur";4,00;"pièce";;;
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10086;5321;"longueur";3,00;"pièce";;;
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10087;5322;"longueur";2,00;"pièce";;;
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10088;5323;"longueur";10,00;"aune";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10088;5324;"longueur";1,50;"pièce";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10088;5325;"longueur";3,00;"pièce";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10088;5326;"longueur";12,00;"pièce";;;"devise"
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10089;5327;"longueur";1,00;"pièce";;;"devise"
"7 MI 3,  r. 29 et r. 30, R68";10090;5730;"7 MI 3,  r. 29 et r. 30, R68";10090;5328;"longueur";1,00;"pièce";;;"devise"
"7 MI 3,  r. 29 et r. 30, R68";10092;5731;"7 MI 3,  r. 29 et r. 30, R68";10092;5330;"longueur";0,50;"pièce";;;
"7 MI 3,  r. 29 et r. 30, R68";10098;5733;"7 MI 3,  r. 29 et r. 30, R68";10098;5333;"longueur";19,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10098;5733;"7 MI 3,  r. 29 et r. 30, R68";10098;5334;"longueur";22,00;"aune";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10099;5734;"7 MI 3,  r. 29 et r. 30, R68";10099;5335;"longueur";;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10099;5735;"7 MI 3,  r. 29 et r. 30, R68";10099;5335;"longueur";;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10100;5736;"7 MI 3,  r. 29 et r. 30, R68";10100;5336;"longueur";13,50;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10100;5736;"7 MI 3,  r. 29 et r. 30, R68";10100;5337;"poids";3,50;"livre";;;
"7 MI 3,  r. 29 et r. 30, R68";10105;5738;"7 MI 3,  r. 29 et r. 30, R68";10105;5338;"longueur";4,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10105;5738;"7 MI 3,  r. 29 et r. 30, R68";10105;5339;"longueur";0,50;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10106;5739;"7 MI 3,  r. 29 et r. 30, R68";10106;5340;"longueur";;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10106;5740;"7 MI 3,  r. 29 et r. 30, R68";10106;5340;"longueur";;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10107;5741;"7 MI 3,  r. 29 et r. 30, R68";10107;5341;"longueur";14,50;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10112;5742;"7 MI 3,  r. 29 et r. 30, R68";10112;5343;"longueur";6,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10113;5743;"7 MI 3,  r. 29 et r. 30, R68";10113;5344;"pelleterie";6,00;"bête";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10116;5744;"7 MI 3,  r. 29 et r. 30, R68";10116;5345;"longueur";3,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10116;5744;"7 MI 3,  r. 29 et r. 30, R68";10116;5346;"pelleterie";1,00;"fourrure";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10122;5747;"7 MI 3,  r. 29 et r. 30, R68";10122;5347;"pelleterie";3,00;"fourrure";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10124;5749;"7 MI 3,  r. 29 et r. 30, R68";10124;5348;"longueur";;"aune";;;"couleur"
"7 MI 3,  r. 29 et r. 30, R68";10125;5750;"7 MI 3,  r. 29 et r. 30, R68";10125;5349;"longueur";;"aune";;;"couture"
"7 MI 3,  r. 29 et r. 30, R68";10135;5760;"7 MI 3,  r. 29 et r. 30, R68";10135;5350;"longueur";4,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10135;5760;"7 MI 3,  r. 29 et r. 30, R68";10138;5352;"pelleterie";84,00;"gorge";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10136;5761;"7 MI 3,  r. 29 et r. 30, R68";10136;5351;"longueur";2,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10143;5764;"7 MI 3,  r. 29 et r. 30, R68";10143;5353;"longueur";12,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10145;5765;"7 MI 3,  r. 29 et r. 30, R68";10145;5355;"longueur";;"aune";;;"couture"
"7 MI 3,  r. 29 et r. 30, R68";10146;5766;"7 MI 3,  r. 29 et r. 30, R68";10146;5356;"longueur";;"aune";;;"couture"
"7 MI 3,  r. 29 et r. 30, R68";10147;5767;"7 MI 3,  r. 29 et r. 30, R68";10147;5357;"longueur";;"aune";;;"couture"
"7 MI 3,  r. 29 et r. 30, R68";10165;5769;"7 MI 3,  r. 29 et r. 30, R68";10165;5360;"longueur";7,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10168;5771;"7 MI 3,  r. 29 et r. 30, R68";10168;5361;"longueur";7,00;"aune";;;
"7 MI 3,  r. 29 et r. 30, R68";10168;5771;"7 MI 3,  r. 29 et r. 30, R68";10170;5362;"longueur";7,00;"aune";;;"doublure"
"7 MI 3,  r. 29 et r. 30, R68";10168;5772;"7 MI 3,  r. 29 et r. 30, R68";10168;5361;"longueur";;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10172;5773;"7 MI 3,  r. 31 et r. 32, R69";10172;5363;"longueur";;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10172;5774;"7 MI 3,  r. 31 et r. 32, R69";10172;5363;"longueur";;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10172;5775;"7 MI 3,  r. 31 et r. 32, R69";10172;5363;"longueur";;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10173;5777;"7 MI 3,  r. 31 et r. 32, R69";10173;5364;"longueur";8,00;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10173;5777;"7 MI 3,  r. 31 et r. 32, R69";10175;5366;"longueur";;"pièce";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10173;5777;"7 MI 3,  r. 31 et r. 32, R69";10175;5367;"longueur";;"pièce";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10173;5777;"7 MI 3,  r. 31 et r. 32, R69";10176;5368;"longueur";;"pièce";;;"devise"
"7 MI 3,  r. 31 et r. 32, R69";10173;5777;"7 MI 3,  r. 31 et r. 32, R69";10176;5369;"longueur";;"pièce";;;"devise"
"7 MI 3,  r. 31 et r. 32, R69";10173;5777;"7 MI 3,  r. 31 et r. 32, R69";10177;5370;"longueur";;"pièce";;;"devise"
"7 MI 3,  r. 31 et r. 32, R69";10174;5776;"7 MI 3,  r. 31 et r. 32, R69";10174;5365;"longueur";7,00;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10174;5776;"7 MI 3,  r. 31 et r. 32, R69";10175;5366;"longueur";;"pièce";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10174;5776;"7 MI 3,  r. 31 et r. 32, R69";10175;5367;"longueur";;"pièce";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10174;5776;"7 MI 3,  r. 31 et r. 32, R69";10176;5368;"longueur";;"pièce";;;"devise"
"7 MI 3,  r. 31 et r. 32, R69";10174;5776;"7 MI 3,  r. 31 et r. 32, R69";10176;5369;"longueur";;"pièce";;;"devers le corps"
"7 MI 3,  r. 31 et r. 32, R69";10174;5776;"7 MI 3,  r. 31 et r. 32, R69";10177;5370;"longueur";;"pièce";;;"devise"
"7 MI 3,  r. 31 et r. 32, R69";10179;5778;"7 MI 3,  r. 31 et r. 32, R69";10179;5372;"longueur";;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10179;5778;"7 MI 3,  r. 31 et r. 32, R69";10180;5373;"longueur";3,00;"demi pièce";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10179;5779;"7 MI 3,  r. 31 et r. 32, R69";10179;5372;"longueur";;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10179;5780;"7 MI 3,  r. 31 et r. 32, R69";10179;5372;"longueur";;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10184;5781;"7 MI 3,  r. 31 et r. 32, R69";10184;5374;"pelleterie";;"fourrure";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10184;5781;"7 MI 3,  r. 31 et r. 32, R69";10185;5375;"pelleterie";10,00;"dos";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10186;5782;"7 MI 3,  r. 31 et r. 32, R69";10186;5376;"pelleterie";212,00;"dos (centaine)";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10188;5783;"7 MI 3,  r. 31 et r. 32, R69";10188;5378;"longueur";6,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10189;5784;"7 MI 3,  r. 31 et r. 32, R69";10189;5379;"longueur";6,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10189;5784;"7 MI 3,  r. 31 et r. 32, R69";10193;5380;"pelleterie";1,50;"manteau";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10195;5785;"7 MI 3,  r. 31 et r. 32, R69";10195;5381;"longueur";;"aune";;;"estoffes"
"7 MI 3,  r. 31 et r. 32, R69";10199;5786;"7 MI 3,  r. 31 et r. 32, R69";10198;5382;"longueur";1,00;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10199;5786;"7 MI 3,  r. 31 et r. 32, R69";10198;5383;"longueur";1,00;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10199;5786;"7 MI 3,  r. 31 et r. 32, R69";10199;5384;"longueur";1,00;"pièce";;;
"7 MI 3,  r. 31 et r. 32, R69";10202;5787;"7 MI 3,  r. 31 et r. 32, R69";10202;5387;"longueur";;"aune";;;"estoffes"
"7 MI 3,  r. 31 et r. 32, R69";10202;5788;"7 MI 3,  r. 31 et r. 32, R69";10202;5387;"longueur";;"aune";;;"estoffes"
"7 MI 3,  r. 31 et r. 32, R69";10204;5789;"7 MI 3,  r. 31 et r. 32, R69";10204;5389;"longueur";100,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10208;5790;"7 MI 3,  r. 31 et r. 32, R69";10208;5391;"longueur";3,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10209;5791;"7 MI 3,  r. 31 et r. 32, R69";10209;5392;"longueur";3,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10213;5794;"7 MI 3,  r. 31 et r. 32, R69";10213;5393;"longueur";2,00;"aune";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10217;5802;"7 MI 3,  r. 31 et r. 32, R69";10217;5395;"longueur";;"aune";;;"décoration"
"7 MI 3,  r. 31 et r. 32, R69";10217;5802;"7 MI 3,  r. 31 et r. 32, R69";10217;5396;"longueur";;"aune";;;"décoration"
"7 MI 3,  r. 31 et r. 32, R69";10220;5803;"7 MI 3,  r. 31 et r. 32, R69";10220;5397;"longueur";23,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10221;5804;"7 MI 3,  r. 31 et r. 32, R69";10221;5398;"longueur";19,50;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10222;5805;"7 MI 3,  r. 31 et r. 32, R69";10222;5399;"longueur";13,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10223;5806;"7 MI 3,  r. 31 et r. 32, R69";10223;5400;"longueur";19,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10228;5807;"7 MI 3,  r. 31 et r. 32, R69";10228;5405;"longueur";3,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10248;5808;"7 MI 3,  r. 31 et r. 32, R69";10248;5428;"longueur";8,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10249;5809;"7 MI 3,  r. 31 et r. 32, R69";10249;5429;"longueur";4,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10250;5810;"7 MI 3,  r. 31 et r. 32, R69";10250;5430;"longueur";82,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10251;5811;"7 MI 3,  r. 31 et r. 32, R69";10251;5431;"longueur";28,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10254;5812;"7 MI 3,  r. 31 et r. 32, R69";10254;5433;"pelleterie";2,00;"fourrure";;;"doublure"
"7 MI 3,  r. 31 et r. 32, R69";10256;5813;"7 MI 3,  r. 31 et r. 32, R69";10256;5435;"longueur";9,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10258;5814;"7 MI 3,  r. 31 et r. 32, R69";10258;5437;"longueur";;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10258;5815;"7 MI 3,  r. 31 et r. 32, R69";10258;5437;"longueur";;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10259;5816;"7 MI 3,  r. 31 et r. 32, R69";10259;5438;"longueur";3,00;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10259;5816;"7 MI 3,  r. 31 et r. 32, R69";10260;5439;"longueur";2,00;"aune";;;"garnir"
"7 MI 3,  r. 31 et r. 32, R69";10259;5816;"7 MI 3,  r. 31 et r. 32, R69";10260;5440;"poids";6,00;"once";;;"couture"
"7 MI 3,  r. 31 et r. 32, R69";10262;5818;"7 MI 3,  r. 31 et r. 32, R69";10262;5441;"longueur";;"aune";;;
"7 MI 3,  r. 31 et r. 32, R69";10262;5819;"7 MI 3,  r. 31 et r. 32, R69";10262;5441;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7671;4516;"7 MI 3,  r. 23, R63";9412;4858;"pelleterie";;"peau";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7671;4516;"7 MI 3,  r. 23, R63";9413;4859;"pelleterie";;"peau";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7671;4516;"7 MI 3, r. 10 et r. 11, R48";7671;3400;"pelleterie";235,00;"bête";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7672;4517;"7 MI 3, r. 10 et r. 11, R48";7672;3401;"longueur";30,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7679;4518;"7 MI 3, r. 10 et r. 11, R48";7679;3409;"longueur";6,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7681;4519;"7 MI 3, r. 10 et r. 11, R48";7681;3411;"longueur";2,66;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7684;4520;"7 MI 3, r. 10 et r. 11, R48";7684;3414;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7684;4521;"7 MI 3, r. 10 et r. 11, R48";7684;3414;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7685;4522;"7 MI 3, r. 10 et r. 11, R48";7685;3415;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7685;4523;"7 MI 3, r. 10 et r. 11, R48";7685;3415;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7686;4524;"7 MI 3, r. 10 et r. 11, R48";7686;3416;"longueur";11,66;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7686;4524;"7 MI 3, r. 10 et r. 11, R48";7743;3458;"poids";1,00;"once";;;"couture"
"7 MI 3, r. 10 et r. 11, R48";7687;4525;"7 MI 3, r. 10 et r. 11, R48";7687;3417;"longueur";12,00;"aune";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7688;4526;"7 MI 3, r. 10 et r. 11, R48";7688;3418;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7688;4527;"7 MI 3, r. 10 et r. 11, R48";7688;3418;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7689;4528;"7 MI 3, r. 10 et r. 11, R48";7689;3419;"longueur";0,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7696;4529;"7 MI 3, r. 10 et r. 11, R48";7696;3423;"pelleterie";1,00;"fourrure";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7698;4530;"7 MI 3, r. 10 et r. 11, R48";7698;3425;"pelleterie";1,00;"fourrure";;;
"7 MI 3, r. 10 et r. 11, R48";7700;4531;"7 MI 3, r. 10 et r. 11, R48";7700;3426;"longueur";6,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7705;4532;"7 MI 3, r. 10 et r. 11, R48";7705;3427;"longueur";2,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7707;4533;"7 MI 3, r. 10 et r. 11, R48";7707;3428;"longueur";8,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7707;4533;"7 MI 3, r. 10 et r. 11, R48";7708;3429;"longueur";10,00;"aune";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7710;4534;"7 MI 3, r. 10 et r. 11, R48";7710;3430;"longueur";0,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7711;4535;"7 MI 3, r. 10 et r. 11, R48";7711;3431;"longueur";4,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7713;4536;"7 MI 3, r. 10 et r. 11, R48";7713;3432;"longueur";1,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7715;4538;"7 MI 3, r. 10 et r. 11, R48";7715;3433;"longueur";8,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7716;4539;"7 MI 3, r. 10 et r. 11, R48";7716;3434;"longueur";2,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7716;4539;"7 MI 3, r. 10 et r. 11, R48";7721;3436;"pelleterie";1,00;"fourrure";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7722;4541;"7 MI 3, r. 10 et r. 11, R48";7722;3437;"longueur";3,00;"aune";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7723;4542;"7 MI 3, r. 10 et r. 11, R48";7723;3438;"longueur";4,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7726;4543;"7 MI 3, r. 10 et r. 11, R48";7725;3439;"longueur";19,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7726;4543;"7 MI 3, r. 10 et r. 11, R48";7726;3441;"longueur";19,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7726;4543;"7 MI 3, r. 10 et r. 11, R48";7726;3442;"longueur";;"aune";;;"couture"
"7 MI 3, r. 10 et r. 11, R48";7727;4544;"7 MI 3, r. 10 et r. 11, R48";7727;3443;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7727;4545;"7 MI 3, r. 10 et r. 11, R48";7727;3443;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7727;4546;"7 MI 3, r. 10 et r. 11, R48";7727;3443;"longueur";;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7727;4546;"7 MI 3, r. 10 et r. 11, R48";7727;3444;"longueur";2,00;"aune";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7728;4547;"7 MI 3, r. 10 et r. 11, R48";7728;3445;"longueur";3,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7728;4547;"7 MI 3, r. 10 et r. 11, R48";7736;3450;"longueur";4,00;"aune";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7728;4548;"7 MI 3, r. 10 et r. 11, R48";7728;3446;"longueur";0,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7733;4550;"7 MI 3, r. 10 et r. 11, R48";7733;3447;"longueur";10,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7735;4551;"7 MI 3, r. 10 et r. 11, R48";7735;3448;"longueur";3,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7735;4551;"7 MI 3, r. 10 et r. 11, R48";7735;3449;"longueur";3,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7737;4552;"7 MI 3, r. 10 et r. 11, R48";7737;3451;"longueur";4,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7739;4553;"7 MI 3, r. 10 et r. 11, R48";7739;3452;"unité";200,00;"objet";;;
"7 MI 3, r. 10 et r. 11, R48";7740;4554;"7 MI 3, r. 10 et r. 11, R48";7740;3453;"longueur";9,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7740;4554;"7 MI 3, r. 10 et r. 11, R48";7740;3454;"longueur";9,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7740;4555;"7 MI 3, r. 10 et r. 11, R48";7740;3456;"longueur";1,25;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7742;4556;"7 MI 3, r. 10 et r. 11, R48";7742;3457;"longueur";4,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7744;4557;"7 MI 3, r. 10 et r. 11, R48";7744;3459;"longueur";4,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7745;4558;"7 MI 3, r. 10 et r. 11, R48";7745;3460;"longueur";6,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7745;4558;"7 MI 3, r. 10 et r. 11, R48";7750;3462;"pelleterie";1215,00;"bête (centaine)";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7747;4559;"7 MI 3, r. 10 et r. 11, R48";7748;3461;"pelleterie";3,00;"fourrure";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7752;4561;"7 MI 3, r. 10 et r. 11, R48";7752;3463;"longueur";1,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7753;4562;"7 MI 3, r. 10 et r. 11, R48";7753;3464;"longueur";7,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7753;4562;"7 MI 3, r. 10 et r. 11, R48";7754;3465;"pelleterie";19,00;"bête";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7762;4564;"7 MI 3, r. 10 et r. 11, R48";7762;3466;"longueur";4,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7767;4566;"7 MI 3, r. 10 et r. 11, R48";7767;3467;"longueur";16,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7768;4567;"7 MI 3, r. 10 et r. 11, R48";7768;3468;"longueur";5,00;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7769;4568;"7 MI 3, r. 10 et r. 11, R48";7769;3469;"longueur";3,50;"aune";;;
"7 MI 3, r. 10 et r. 11, R48";7770;4569;"7 MI 3, r. 10 et r. 11, R48";7770;3470;"longueur";1,00;"aune";;;"doublure"
"7 MI 3, r. 10 et r. 11, R48";7770;4569;"7 MI 3, r. 10 et r. 11, R48";7770;3471;"longueur";;"aune";;;"couture"
"7 MI 3, r. 10 et r. 11, R48";7770;4569;"7 MI 3, r. 10 et r. 11, R48";7770;3472;"longueur";;"aune";;;"couture"
"7 MI 3, r. 10 et r. 11, R48";7771;4570;"7 MI 3, r. 10 et r. 11, R48";7771;3473;"longueur";6,00;"aune";;;"doublure"
