"compte";"numTrans";"Personne";"Nombre"
"7 MI 3,  r. 25 et r. 26, R65";9708;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9709;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9711;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9712;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9713;482;"1"
"7 MI 3,  r. 25 et r. 26, R65";9714;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9715;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9716;2852;"1"
"7 MI 3,  r. 25 et r. 26, R65";9717;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9720;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9721;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9722;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9724;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9725;4292;"1"
"7 MI 3,  r. 25 et r. 26, R65";9726;4293;"2"
"7 MI 3,  r. 25 et r. 26, R65";9727;4236;"1"
"7 MI 3,  r. 25 et r. 26, R65";9727;4237;"1"
"7 MI 3,  r. 25 et r. 26, R65";9728;4067;"1"
"7 MI 3,  r. 25 et r. 26, R65";9729;4294;"1"
"7 MI 3,  r. 25 et r. 26, R65";9730;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9731;4295;"1"
"7 MI 3,  r. 25 et r. 26, R65";9732;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9733;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9734;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;1393;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9735;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9736;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9737;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9738;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9739;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9740;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9742;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9744;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9745;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9746;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9747;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9748;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9749;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9750;4098;"1"
"7 MI 3,  r. 25 et r. 26, R65";9751;4098;"1"
"7 MI 3,  r. 25 et r. 26, R65";9752;4098;"1"
"7 MI 3,  r. 25 et r. 26, R65";9753;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9755;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9756;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9757;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4244;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9758;4299;"1"
"7 MI 3,  r. 25 et r. 26, R65";9759;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9760;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9761;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9763;4300;"1"
"7 MI 3,  r. 25 et r. 26, R65";9764;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9765;3075;"1"
"7 MI 3,  r. 25 et r. 26, R65";9766;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9766;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9766;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9766;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9766;4296;"1"
"7 MI 3,  r. 25 et r. 26, R65";9766;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9767;4301;"1"
"7 MI 3,  r. 25 et r. 26, R65";9768;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9770;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9771;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9772;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9773;4301;"1"
"7 MI 3,  r. 25 et r. 26, R65";9777;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9778;4301;"1"
"7 MI 3,  r. 25 et r. 26, R65";9779;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9781;2771;"1"
"7 MI 3,  r. 25 et r. 26, R65";9782;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9783;3659;"1"
"7 MI 3,  r. 25 et r. 26, R65";9784;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9785;4299;"1"
"7 MI 3,  r. 25 et r. 26, R65";9786;4302;"1"
"7 MI 3,  r. 25 et r. 26, R65";9787;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9788;3589;"1"
"7 MI 3,  r. 25 et r. 26, R65";9789;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9789;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9789;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9789;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9789;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9789;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9790;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9791;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9792;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9793;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9794;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9795;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9796;3378;"11"
"7 MI 3,  r. 25 et r. 26, R65";9806;84;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;88;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;109;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;268;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;724;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;1409;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2127;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2524;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2662;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2687;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2729;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2757;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2856;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;2939;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3007;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3280;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3336;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3345;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3409;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3473;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3545;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3550;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3551;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3706;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3708;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3872;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;3876;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4031;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4068;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4101;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4145;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4165;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4176;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4271;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4287;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4305;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4316;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4317;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4318;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4319;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4320;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4321;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4322;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4323;"2"
"7 MI 3,  r. 25 et r. 26, R65";9806;4324;"2"
"7 MI 3,  r. 25 et r. 26, R65";9806;4325;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4326;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4327;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4328;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4329;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4330;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4331;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4332;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4333;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4334;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4335;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4336;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4337;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4338;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4339;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4340;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4341;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4342;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4343;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4345;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4346;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4347;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4348;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4349;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4350;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4351;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4352;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4353;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4354;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4355;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4356;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4357;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4359;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4360;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4361;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4362;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4363;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4364;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4365;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4366;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4367;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4368;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4369;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4370;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4372;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4373;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4374;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4375;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4376;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4377;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4378;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4379;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4380;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4381;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4382;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4383;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4384;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4385;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4386;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4387;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4388;"3"
"7 MI 3,  r. 25 et r. 26, R65";9806;4389;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4390;"2"
"7 MI 3,  r. 25 et r. 26, R65";9806;4391;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4392;"3"
"7 MI 3,  r. 25 et r. 26, R65";9806;4393;"1"
"7 MI 3,  r. 25 et r. 26, R65";9806;4394;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;2757;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;3409;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;3551;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9807;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9808;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9808;3336;"1"
"7 MI 3,  r. 25 et r. 26, R65";9808;3551;"1"
"7 MI 3,  r. 25 et r. 26, R65";9808;4316;"1"
"7 MI 3,  r. 25 et r. 26, R65";9809;3378;"plusieurs"
"7 MI 3,  r. 25 et r. 26, R65";9811;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9812;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9813;4175;"1"
"7 MI 3,  r. 25 et r. 26, R65";9813;4176;"1"
"7 MI 3,  r. 25 et r. 26, R65";9815;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9818;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9819;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9819;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9820;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9821;3819;"1"
"7 MI 3,  r. 25 et r. 26, R65";9822;4401;"1"
"7 MI 3,  r. 25 et r. 26, R65";9823;4401;"1"
"7 MI 3,  r. 25 et r. 26, R65";9824;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9828;4068;"1"
"7 MI 3,  r. 25 et r. 26, R65";9828;4101;"1"
"7 MI 3,  r. 25 et r. 26, R65";9829;2715;"plusieurs"
"7 MI 3,  r. 25 et r. 26, R65";9830;2715;"plusieurs"
"7 MI 3,  r. 25 et r. 26, R65";9831;2715;"plusieurs"
"7 MI 3,  r. 25 et r. 26, R65";9832;2715;"plusieurs"
"7 MI 3,  r. 25 et r. 26, R65";9834;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9835;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9836;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9837;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9840;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9841;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9843;4328;"1"
"7 MI 3,  r. 25 et r. 26, R65";9844;4358;"1"
"7 MI 3,  r. 25 et r. 26, R65";9844;4413;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9845;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9846;3378;"15"
"7 MI 3,  r. 25 et r. 26, R65";9847;3245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9848;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9850;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9852;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9855;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9856;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4098;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9857;4297;"1"
"7 MI 3,  r. 25 et r. 26, R65";9858;2913;"1"
"7 MI 3,  r. 25 et r. 26, R65";9859;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9860;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9861;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9862;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9863;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9864;2913;"1"
"7 MI 3,  r. 25 et r. 26, R65";9865;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9866;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9867;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9868;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9869;4259;"4"
"7 MI 3,  r. 25 et r. 26, R65";9870;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9871;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9872;4197;"1"
"7 MI 3,  r. 25 et r. 26, R65";9873;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;742;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;3487;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4299;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4420;"1"
"7 MI 3,  r. 25 et r. 26, R65";9877;4421;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;3487;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4217;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4242;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4243;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4245;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4248;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4299;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4420;"1"
"7 MI 3,  r. 25 et r. 26, R65";9878;4421;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;71;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;88;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;181;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;223;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;1988;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;2546;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;2687;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;2757;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;2771;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;2869;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3007;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3279;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3287;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3336;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3393;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3409;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3473;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3589;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3659;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3665;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3779;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3783;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3815;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3841;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3845;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3872;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3914;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;3963;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4005;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4031;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4072;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4232;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4332;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4358;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4366;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4413;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4423;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4424;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4425;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4426;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4427;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4428;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4429;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4430;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4431;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4432;"1"
"7 MI 3,  r. 25 et r. 26, R65";9880;4433;"1"
"7 MI 3,  r. 25 et r. 26, R65";9881;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9882;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9883;1992;"1"
"7 MI 3,  r. 25 et r. 26, R65";9883;3075;"1"
"7 MI 3,  r. 25 et r. 26, R65";9883;3442;"1"
"7 MI 3,  r. 25 et r. 26, R65";9883;3487;"1"
