"compte";"numTrans";"Personne";"Expression"
"AST, inv38,m1,12.1";1613;460;"implicite"
"AST, inv38,m1,12.1";1614;460;"implicite"
"AST, inv38,m1,12.1";1615;460;"implicite"
"AST, inv38,m1,12.1";1616;460;"implicite"
"AST, inv38,m1,12.1";1617;460;"implicite"
"AST, inv38,m1,12.1";1618;460;"implicite"
"AST, inv38,m1,12.1";1619;460;"implicite"
"AST, inv38,m1,12.1";1620;460;"implicite"
"AST, inv38,m1,12.1";1622;460;"implicite"
"AST, inv38,m1,12.1";1623;460;"implicite"
"AST, inv38,m1,12.1";1624;460;"implicite"
"AST, inv38,m1,12.1";1625;460;"implicite"
"AST, inv38,m1,12.1";1626;460;"implicite"
"AST, inv38,m1,12.1";1627;460;"implicite"
"AST, inv38,m1,12.1";1628;460;"implicite"
"AST, inv38,m1,12.1";1629;81;"implicite"
"AST, inv38,m1,12.1";1630;824;"implicite"
"AST, inv38,m1,12.1";1632;824;"implicite"
"AST, inv38,m1,12.1";1633;824;"implicite"
"AST, inv38,m1,12.1";1634;802;"implicite"
"AST, inv38,m1,12.1";1635;812;"implicite"
"AST, inv38,m1,12.1";1636;812;"mercier"
"AST, inv38,m1,12.1";1637;812;"implicite"
"AST, inv38,m1,12.1";1638;812;"implicite"
"AST, inv38,m1,12.1";1639;812;"implicite"
"AST, inv38,m1,12.1";1641;61;"pellicier"
"AST, inv38,m1,12.1";1642;61;"pellicier"
"AST, inv38,m1,12.1";1643;61;"pellicier"
"AST, inv38,m1,12.1";1644;61;"pellicier"
"AST, inv38,m1,12.1";1654;944;"implicite"
"AST, inv38,m1,12.1";1660;830;"implicite"
"AST, inv38,m1,12.1";1661;830;"implicite"
"AST, inv38,m1,12.1";1662;830;"implicite"
"AST, inv38,m1,12.1";1663;830;"implicite"
"AST, inv38,m1,12.1";1664;820;"implicite"
"AST, inv38,m1,12.1";1666;622;"implicite"
"AST, inv38,m1,12.1";1667;830;"implicite"
"AST, inv38,m1,12.1";1668;8;"mercier"
"AST, inv38,m1,12.1";1668;54;"mercier"
"AST, inv38,m1,12.1";1668;622;"mercier"
"AST, inv38,m1,12.1";1668;812;"mercier"
"AST, inv38,m1,12.1";1668;962;"mercier"
"AST, inv38,m1,12.1";1669;54;"implicite"
"AST, inv38,m1,12.1";1669;622;"implicite"
"AST, inv38,m1,12.1";1669;962;"implicite"
"AST, inv38,m1,12.1";1671;963;"implicite"
"AST, inv38,m1,12.1";1672;963;"implicite"
"AST, inv38,m1,12.1";1673;963;"implicite"
"AST, inv38,m1,12.1";1674;61;"pelletier"
"AST, inv38,m1,12.1";1675;830;"implicite"
"AST, inv38,m1,12.1";1676;830;"implicite"
"AST, inv38,m1,12.1";1677;830;"implicite"
"AST, inv38,m1,12.1";1678;830;"implicite"
"AST, inv38,m1,12.1";1679;830;"implicite"
"AST, inv38,m1,12.1";1680;820;"implicite"
"AST, inv38,m1,12.1";1682;622;"implicite"
"AST, inv38,m1,12.1";1686;836;"implicite"
"AST, inv38,m1,12.1";1687;812;"implicite"
"AST, inv38,m1,12.1";1689;61;"pelletier"
"AST, inv38,m1,12.1";1692;823;"implicite"
"AST, inv38,m1,12.1";1693;977;"implicite"
"AST, inv38,m1,12.1";1694;622;"implicite"
"AST, inv38,m1,12.1";1695;61;"pelletier"
"AST, inv38,m1,12.1";1696;833;"pelletier"
"AST, inv38,m1,12.1";1703;812;"implicite"
"AST, inv38,m1,12.1";1705;812;"implicite"
"AST, inv38,m1,12.1";1706;812;"implicite"
"AST, inv38,m1,12.1";1710;622;"implicite"
"AST, inv38,m1,12.1";1711;983;"implicite"
"AST, inv38,m1,12.1";1712;984;"implicite"
"AST, inv38,m1,12.1";1713;966;"implicite"
"AST, inv38,m1,12.1";1714;966;"implicite"
"AST, inv38,m1,12.1";1715;985;"implicite"
"AST, inv38,m1,12.1";1718;916;
"AST, inv38,m1,12.1";1721;622;"implicite"
"AST, inv38,m1,12.1";1722;820;"implicite"
"AST, inv38,m1,12.1";1723;622;"implicite"
"AST, inv38,m1,12.1";1724;812;"implicite"
"AST, inv38,m1,12.1";1726;61;"pelletier"
"AST, inv38,m1,12.1";1731;81;"implicite"
"AST, inv38,m1,12.1";1733;622;"implicite"
"AST, inv38,m1,12.1";1739;622;"implicite"
"AST, inv38,m1,12.1";1740;836;"giponier"
"AST, inv38,m1,12.1";1741;830;"implicite"
"AST, inv38,m1,12.1";1751;836;"giponier"
"AST, inv38,m1,12.1";1756;1001;"implicite"
"AST, inv38,m1,12.1";1757;61;"pelletier"
"AST, inv38,m1,12.1";1758;977;"implicite"
"AST, inv38,m1,12.1";1760;977;"implicite"
"AST, inv38,m1,12.1";1761;622;"implicite"
"AST, inv38,m1,12.1";1765;95;"dorier"
"AST, inv38,m1,12.1";1767;812;"implicite"
"AST, inv38,m1,12.1";1771;836;"giponier"
"AST, inv38,m1,12.1";1772;81;"implicite"
"AST, inv38,m1,12.1";1773;836;"giponier"
"AST, inv38,m1,13";1775;824;"implicite"
"AST, inv38,m1,13";1776;977;"implicite"
"AST, inv38,m1,13";1777;977;"implicite"
"AST, inv38,m1,13";1778;977;"implicite"
"AST, inv38,m1,13";1779;977;"implicite"
"AST, inv38,m1,13";1782;61;"pellicier"
"AST, inv38,m1,13";1784;977;"implicite"
"AST, inv38,m1,13";1785;824;"implicite"
"AST, inv38,m1,13";1786;824;"implicite"
"AST, inv38,m1,13";1787;824;"implicite"
"AST, inv38,m1,13";1791;622;"implicite"
"AST, inv38,m1,13";1792;622;"implicite"
"AST, inv38,m1,13";1793;54;"implicite"
"AST, inv38,m1,13";1794;812;"implicite"
"AST, inv38,m1,13";1795;54;"implicite"
"AST, inv38,m1,13";1798;1022;"implicite"
"AST, inv38,m1,13";1799;977;"implicite"
"AST, inv38,m1,13";1801;977;"implicite"
"AST, inv38,m1,13";1802;977;"implicite"
"AST, inv38,m1,13";1803;830;"implicite"
"AST, inv38,m1,13";1806;61;"pellicier"
"AST, inv38,m1,13";1807;61;"implicite"
"AST, inv38,m1,13";1808;61;"implicite"
"AST, inv38,m1,13";1809;61;"implicite"
"AST, inv38,m1,13";1810;622;"implicite"
"AST, inv38,m1,13";1811;812;"mercier"
"AST, inv38,m1,13";1812;812;"mercier"
"AST, inv38,m1,13";1813;812;"mercier"
"AST, inv38,m1,13";1814;812;"implicite"
"AST, inv38,m1,13";1815;812;"mercier"
"AST, inv38,m1,13";1816;812;"mercier"
"AST, inv38,m1,13";1817;812;"mercier"
"AST, inv38,m1,13";1818;622;"implicite"
"AST, inv38,m1,13";1819;622;"implicite"
"AST, inv38,m1,13";1820;622;"implicite"
"AST, inv38,m1,13";1821;622;"implicite"
"AST, inv38,m1,13";1822;622;"implicite"
"AST, inv38,m1,13";1823;1029;"implicite"
"AST, inv38,m1,13";1833;622;"implicite"
"AST, inv38,m1,13";1834;622;"implicite"
"AST, inv38,m1,13";1835;622;"implicite"
"AST, inv38,m1,13";1836;622;"implicite"
"AST, inv38,m1,13";1837;622;
"AST, inv38,m1,13";1838;622;"implicite"
"AST, inv38,m1,13";1840;1036;"mercier"
"AST, inv38,m1,13";1841;1029;"implicite"
"AST, inv38,m1,13";1843;812;"mercier"
"AST, inv38,m1,13";1844;812;"mercier"
"AST, inv38,m1,13";1845;962;
"AST, inv38,m1,13";1846;622;"implicite"
"AST, inv38,m1,13";1847;622;"implicite"
"AST, inv38,m1,13";1855;812;"mercier"
"AST, inv38,m1,13";1856;812;"mercier"
"AST, inv38,m1,13";1857;812;"mercier"
"AST, inv38,m1,13";1878;622;"implicite"
"AST, inv38,m1,13";1879;622;"implicite"
"AST, inv38,m1,13";1880;622;"implicite"
"AST, inv38,m1,13";1894;61;"pellicier"
"AST, inv38,m1,13";1895;61;"pellicier"
"AST, inv38,m1,13";1896;61;"pellicier"
"AST, inv38,m1,13";1897;61;"pellicier"
"AST, inv38,m1,13";1898;61;"pellicier"
"AST, inv38,m1,13";1899;61;"pellicier"
"AST, inv38,m1,13";1900;812;"mercier"
"AST, inv38,m1,13";1901;812;"mercier"
"AST, inv38,m1,13";1902;812;"mercier"
"AST, inv38,m1,13";1903;812;"mercier"
"AST, inv38,m1,13";1904;812;"mercier"
"AST, inv38,m1,13";1905;812;"mercier"
"AST, inv38,m1,13";1907;812;"mercier"
"AST, inv38,m1,13";1908;812;"mercier"
"AST, inv38,m1,13";1909;812;"mercier"
