"Id";"Type";"Famille";"Nom";"Couleur";"CaracCouleur";"CaracFacture";"Ville";"Region"
2016;"E";"toile";"toile";;;;;
2017;"E";"laine";"nay";;;;"Bruxelles";"Brabant"
2018;"E";"laine";"blanc";"blanc";;;"Bruxelles";"Brabant"
2019;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2020;"E";"laine";"écarlate";"paonace";;;;
2021;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2022;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2023;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2024;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2025;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2026;"E";"laine";"rayé";"rayé";;;"Gand";"Flandres"
2027;"E";"laine";"drap";;;;"Louvier";"Normandie"
2028;"E";"laine";"rayé";"rayé";;;"Gand";"Flandres"
2029;"E";"laine";"vermeil";"vermeil";;;"Diant";"inconnue"
2030;"E";"laine";"drap";;;;"Diant";"inconnue"
2031;"E";"laine";"drap";;;;"Louvier";"Normandie"
2032;"E";"laine";"drap";;;;"Saint-Loup";"Bourgogne"
2033;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
2034;"E";"laine";"pers";"pers";"encre";;"Bruxelles";"Brabant"
2035;"E";"laine";"drap";;;;"Louvier";"Normandie"
2036;"E";"laine";"rayé";"rayé";;;"Gand";"Flandres"
2037;"E";"laine";"rayé";"rayé";;;"Termonde";"Flandres"
2038;"E";"laine";"drap";"graine";;;"Bruxelles";"Brabant"
2039;"E";"laine";"vert";"vert";"verdelet";;"Bruxelles";"Brabant"
2040;"E";"laine";"écarlate";;;;;
2041;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2042;"E";"laine";"drap";;;;"Saint-Loup";"Bourgogne"
2043;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2044;"E";"laine";"pers";"pers";;;"Bruxelles";"Brabant"
2045;"E";"laine";"pers";"pers";;;"Bruxelles";"Brabant"
2046;"E";"laine";"drap";"graine";;;"Bruxelles";"Brabant"
2047;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2048;"E";"laine";"drap";"graine";;;"Bruxelles";"Brabant"
2049;"E";"laine";"drap";;;;;
2050;"E";"laine";"drap";;;;;
2051;"E";"laine";"brunette";"noir";;;;
2052;"E";"laine";"vert";"vert";"verdelet";;"Bruxelles";"Brabant"
2053;"E";"laine";"vert";"vert";;;"Rouen";"Normandie"
2054;"E";"laine";"drap";;;;"Rouen";"Normandie"
2055;"E";"laine";"écarlate";"rouge";;;;
2056;"E";"laine";"blanc";"blanc";;;;
2057;"E";"laine";"écarlate";;;;;
2058;"E";"laine";"tanné";"tanné";;;"Bruxelles";"Brabant"
2059;"E";"mélangé";"futaine";;;;;
2060;"M";"soie";"soie";"ardent";;;;
2061;"M";"soie";"soie";"vermeil";;;;
2062;"M";"soie";"soie";"vert";;;;
2063;"O";"NA";"or de chypre";;;;;
2064;"E";"mélangé";"futaine";;;"bon";;
2065;"O";"NA";"feuil ag doré";;;;;
2066;"E";"toile";"toile";;;"prime";;
2067;"E";"toile";"toile";;;"prime";"Reims";"Champagne"
2068;"O";"NA";"or de chypre";;;;;
2069;"O";"NA";"or";;;;;
2070;"E";"soie";"soie";;;;;
2071;"E";"laine";"rayé";"rayé";;;"Gand";"Flandres"
2072;"F";"NA";"vair";;;;;
2073;"F";"NA";"vair";;;;;
2074;"F";"NA";"hermine";;;;;
2075;"F";"NA";"gris";;;"10 tires";;
2076;"F";"NA";"lapin";;;;;
2077;"P";"NA";"castro";;;;;
2078;"F";"NA";"agneau";;;"bougie";;
2079;"F";"NA";"agneau";;;"bougie";;
2080;"F";"NA";"agneau";;;;;
2081;"F";"NA";"agneau";;;;;
2082;"F";"NA";"agneau";;;;;
2083;"F";"NA";"agneau";;;;;
2084;"E";"laine";"écarlate";;;;;
2085;"F";"NA";"vair";;;;;
2086;"F";"NA";"fourrure";;;;;
2087;"E";"soie";"baudequin";;;;;
2088;"E";"soie";"baudequin";;;;;
2089;"E";"mélangé";"futaine";;;;;
2090;"E";"toile";"toile";"blanc";;;;
2091;"F";"NA";"fourrure";;;;;
2092;"E";"soie";"cendal";;;;;
2093;"E";"toile";"toile";;;;;
2094;"E";"laine";"drap";;;;;
2095;"E";"soie";"cendal";;;;;
2096;"E";"toile";"toile";;;;;
2097;"E";"laine";"drap";;;;;
2098;"E";"laine";"drap";;;;"Châlons-sur-Marne";"Champagne"
2099;"E";"laine";"tanné";"tanné";;;;
2100;"F";"NA";"renard";;;;;
2101;"E";"laine";"brunette";"noir";;;"Douai";"Flandres"
2102;"E";"laine";"rayé";"rayé";;;"Saint-Trond";"Brabant"
2103;"E";"laine";"drap";;;;"Ypres";"Flandres"
2104;"F";"NA";"gris";;;;;
2105;"E";"mélangé";"futaine";;;;;
2106;"M";"NA";"coton";;;;;
2107;"E";"toile";"toile";;;;"Reims";"Champagne"
2108;"E";"laine";"drap";;;;"Ypres";"Flandres"
2109;"E";"laine";"morée";"morée";;;"Bruxelles";"Brabant"
2110;"M";"soie";"soie";;;;;
2111;"E";"soie";"cendal";;;;;
2112;"E";"toile";"toile";;;;;
2113;"E";"laine";"frise";;;;;
2114;"F";"NA";"vair";"espuré";;;;
2115;"F";"NA";"vair";;;;;
2116;"F";"NA";"vair";;;;;
2117;"F";"NA";"vair";;;;;
2118;"F";"NA";"hermine";;;"gros";;
2119;"F";"NA";"hermine";;;"gros";;
2120;"F";"NA";"hermine";;;"gros";;
2121;"F";"NA";"renard";;;;;
2122;"E";"laine";"marbré";"graine";;;;
2123;"E";"laine";"pers";"pers";;;"Bruxelles";"Brabant"
2124;"E";"laine";"drap";;;;"Louvain";"Brabant"
2125;"E";"laine";"tanné";"tanné";;;"Louvain";"Brabant"
2126;"E";"laine";"brun";"brun";;;"Bruxelles";"Brabant"
2127;"E";"laine";"drap";;;;"Saint-James";"Normandie"
2128;"E";"laine";"camelin";;;;"Bruxelles";"Brabant"
2129;"E";"laine";"pers";"pers";;;"Bruxelles";"Brabant"
2130;"E";"laine";"camelin";;;;"Saint-James";"Normandie"
2131;"E";"laine";"pers";"pers";;;"Bruxelles";"Brabant"
2132;"M";"soie";"soie";;;;;
2133;"E";"toile";"toile";;;;;
2134;"M";"NA";"fil";;;;;
2135;"E";"laine";"camelin";;;;"Andelain";"Champagne"
2136;"E";"laine";"pers";"pers";;;"Andelain";"Champagne"
2137;"E";"laine";"pers";;;;"Vello Videre";"inconnue"
2138;"E";"laine";"drap";;;;;
2139;"E";"laine";"drap";;;;;
2140;"E";"laine";"drap";;;;"Douai";"Flandres"
2141;"E";"laine";"vert";"vert";"verdelet";;"Perpignan";"Languedoc"
2142;"E";"laine";"drap";;;;"Saint-James";"Normandie"
2143;"E";"laine";"drap";;;;"Saint-James";"Normandie"
2144;"E";"laine";"drap";;;;;
2145;"E";"toile";"mantil";;;;;
2146;"E";"laine";"drap";;;;;
2147;"E";"laine";"écarlate";;;;;
2148;"E";"laine";"drap";;;;;
2149;"E";"laine";"drap";;;;;
2150;"E";"laine";"drap";;;;;
2151;"E";"laine";"drap";;;;;
2152;"E";"laine";"drap";;;;;
2153;"F";"NA";"fourrure";;;;;
2154;"E";"laine";"écarlate";;;;;
2155;"E";"laine";"écarlate";;;;;
2156;"E";"soie";"drap d'or";;;;;
2157;"F";"NA";"vair";;;;;
2158;"F";"NA";"martre";;;;;
2159;"E";"soie";"drap d'or";;;"de Chypre";;
2160;"E";"soie";"taffetas";;;;;
2161;"E";"soie";"drap d'or";;;;;
2162;"E";"laine";"drap";;;;"France";"France"
2163;"E";"laine";"drap";;;;;
2164;"E";"laine";"drap";;;;"France";"France"
2165;"E";"laine";"drap";;;;"France";"France"
2166;"F";"NA";"penne";;;;;
2167;"E";"soie";"cendal";"ynde";;;;
2168;"E";"soie";"cendal";;;;;
2169;"E";"soie";"soie";;;;;
2170;"E";"toile";"capitegis";;;;;
2171;"E";"laine";"brunette";"noir";;;;
2172;"E";"laine";"baraquin";;;;"Milan";"Italie"
2173;"M";"NA";"coton";;;;;
2174;"F";"NA";"gris";;;;;
2175;"E";"toile";"toile";;;;;
2176;"F";"NA";"penne";;;;;
2177;"E";"laine";"écarlate";;;;;
2178;"F";"NA";"vair";;;;;
2179;"E";"laine";"écarlate";;;;;
2180;"F";"NA";"bièvre";;;;;
2181;"M";"NA";"ruban";;;;;
2182;"E";"soie";"bifette";;;;;
2183;"E";"soie";"velours";;;;;
2184;"E";"soie";"drap d'argent";;;;;
2185;"E";"soie";"soie";;;;;
2186;"E";"soie";"drap d'or";;;;;
2187;"E";"soie";"soie";;;;;
2188;"M";"NA";"ruban";;;;;
2189;"F";"NA";"gros vair";;;;;
2190;"F";"NA";"martre";;;;;
2191;"F";"NA";"penne";;;;;
2192;"F";"NA";"agneau";;;;;
2193;"F";"NA";"agneau";;;;;
2194;"F";"NA";"penne";;;;;
2195;"F";"NA";"lapin";;;;;
2196;"E";"toile";"toile de lin";;;"prime";;
2197;"E";"soie";"soie";;;;;
2198;"E";"soie";"soie";;;;;
2199;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2200;"E";"laine";"drap";;;;"Ypres";"Flandres"
2201;"E";"soie";"soie";;;;;
2202;"E";"mélangé";"futaine";;;;;
2203;"E";"laine";"drap";;;;;
2204;"F";"NA";"penne";;;;;
2205;"E";"soie";"soie";;;;;
2206;"E";"soie";"soie";;;;;
2207;"E";"soie";"drap d'argent";;;;;
2208;"M";"NA";"ruban";;;;;
2209;"E";"laine";"vert";"vert";;;;
2210;"M";"NA";"papier d'or";;;;;
2211;"E";"laine";"drap";;;;;
2212;"M";"NA";"fil";;;;;
2213;"M";"NA";"feutre";;;;;
2214;"M";"soie";"ruban";;;;;
2215;"M";"NA";"lacets";;;;;
2216;"M";"NA";"ruban";;;;;
2217;"E";"soie";"cendal";"noir";;;;
2218;"M";"NA";"ruban";;;;;
2219;"E";"toile";"toile";"ynde";;;;
2220;"E";"toile";"toile";"gris";;;;
2221;"M";"NA";"tresse";;;;;
2222;"E";"mélangé";"futaine";;;;;
2223;"O";"NA";"cloux";;;;;
2224;"E";"soie";"cendal";;;;;
2225;"M";"NA";"papier d'or";;;;;
2226;"E";"mélangé";"futaine";;;;;
2227;"F";"NA";"hermine";;;;;
2228;"E";"laine";"drap";;;;;
2229;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2230;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
2231;"F";"NA";"vair";;;;;
2232;"F";"NA";"gris";;;;;
2233;"M";"NA";"fil";;;;;
2234;"M";"soie";"soie";;;;;
2235;"E";"toile";"toile";;;;;
2236;"E";"laine";"drap";;;;;
2237;"E";"laine";"gris";"gris";;;"Abbeville";"Normandie"
2238;"E";"toile";"toile";;;;;
2239;"M";"NA";"coton";;;;;
2240;"E";"laine";"échaguet";;;;;
2241;"E";"toile";"toile";;;;;
2242;"M";"NA";"coton";;;;;
2243;"M";"NA";"papier";;;;;
2244;"E";"laine";"pers";"pers";;;"Bruxelles";"Brabant"
2245;"E";"laine";"rose";"rose";;;;
2246;"E";"laine";"échaguet";;;;;
2247;"E";"soie";"taffetas";;;;;
2248;"E";"toile";"toile";;;"crue";;
2249;"E";"laine";"nay";;;;"Ypres";"Flandres"
2250;"E";"laine";"tanné";"tanné";;;"Bruxelles";"Brabant"
2251;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
2252;"E";"laine";"gris";"gris";;;"Bruxelles";"Brabant"
2253;"E";"laine";"drap";;;;;
2254;"E";"laine";"tanné";"tanné";;;"Bruxelles";"Brabant"
2255;"E";"laine";"tanné";"tanné";;;"Bruxelles";"Brabant"
2256;"E";"laine";"drap";;;;;
2257;"E";"laine";"vert";"vert";;;;
2258;"E";"laine";"drap";;;;;
2259;"E";"laine";"drap";;;;;
2260;"F";"NA";"gris";;;;;
2261;"F";"NA";"vair";;;;;
2262;"F";"NA";"fourrure";;;;;
2263;"F";"NA";"létice";;;;;
2264;"E";"laine";"drap";;;;;
2265;"O";"NA";"feuille d'or";;;;;
2266;"M";"soie";"soie";;;;;
2267;"E";"laine";"brunette";"noir";;;;
2268;"E";"laine";"brunette";"noir";;;;
2269;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2270;"E";"laine";"drap";;;;;
2271;"F";"NA";"fourrure";;;;;
2272;"F";"NA";"gris";;;;;
2273;"E";"laine";"drap";;;;;
2274;"E";"laine";"pers";"pers";;;;
2275;"M";"NA";"ruban";;;;;
2276;"E";"laine";"écarlate";"rouge";;;;
2277;"E";"laine";"rose";"rose";;;;
2278;"E";"laine";"brunette";"noir";;;;
2279;"M";"laine";"ruban";;;;;
2280;"E";"laine";"vert";"vert";;;;
2281;"E";"laine";"drap";;;;;
2282;"M";"NA";"ruban";;;;;
2283;"M";"soie";"soie";;;;;
2284;"E";"laine";"drap";;;;;
2285;"F";"NA";"hermine";;;;;
2286;"F";"NA";"fourrure";;;;;
2287;"E";"laine";"drap";;;;;
2288;"E";"laine";"drap";;;;;
2289;"F";"NA";"vair";;;;;
2290;"F";"NA";"létice";;;;;
2291;"F";"NA";"martre";;;;;
2292;"E";"mélangé";"futaine";;;;;
2293;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2294;"E";"laine";"rayé";"rayé";;;;
2295;"E";"laine";"camelin";;;;;
2296;"E";"laine";"tanné";"tanné";;;;
2297;"E";"laine";"rayé";"rayé";;;;
2298;"E";"laine";"tanné";"tanné";;;;
2299;"E";"laine";"drap";;;;;
2300;"E";"laine";"drap";;;;;
2301;"E";"laine";"drap";;;;;
2302;"E";"laine";"drap";;;;;
2303;"E";"laine";"camelin";;;;;
2304;"E";"laine";"drap";;;;;
2305;"E";"laine";"drap";;;;;
2306;"E";"laine";"drap";;;;;
2307;"E";"laine";"vert";"vert";;;;
2308;"E";"laine";"pers";"pers";;;;
2309;"E";"laine";"drap";;;;;
2310;"E";"laine";"drap";"graine";;;;
2311;"E";"laine";"drap";;;;;
2312;"E";"laine";"drap";;;;;
2313;"E";"laine";"drap";;;;;
2314;"F";"NA";"vair";;;;;
2315;"E";"laine";"brunette";"noir";;;"Louvain";"Brabant"
2316;"F";"NA";"gris";;;;;
2317;"E";"laine";"brunette";"noir";;;;
2318;"E";"laine";"brunette";"noir";;;;
2319;"E";"toile";"toile";;;;;
2320;"E";"toile";"toile";;;;;
2321;"M";"NA";"ruban";;;;;
2322;"E";"toile";"toile";;;;;
2323;"E";"toile";"tuillalia";;;;;
2325;"E";"toile";"mantil";;;"petite forme";;
2326;"E";"toile";"mantil";;;;;
2327;"E";"toile";"tuillalia";;;;;
2328;"E";"laine";"brunette";"noir";;;;
2329;"E";"laine";"brunette";"noir";;;;
2330;"E";"laine";"tanné";"tanné";;;;
2331;"M";"NA";"fil";;;;;
2332;"M";"soie";"soie";;;;;
2333;"E";"laine";"écarlate";"rouge";;;;
2334;"M";"soie";"fil d'or";;;;;
2335;"E";"soie";"soie";;;;;
2336;"E";"laine";"pers";"pers";;;;
2337;"E";"laine";"rayé";"rayé";;;"Gand";"Flandres"
2338;"E";"laine";"drap";;;;;
2339;"E";"laine";"drap";;;;;
2340;"E";"laine";"drap";;;;;
2341;"E";"laine";"drap";;;;;
2342;"E";"soie";"cendal";;;;;
2343;"M";"NA";"fil";;;;;
2344;"E";"laine";"pers";"pers";;;;
2345;"E";"laine";"drap";;;;"Ypres";"Flandres"
2346;"E";"laine";"pers";"pers";;;;
2347;"E";"laine";"pers";"pers";"clair";;;
2348;"E";"soie";"soie";;;;;
2349;"E";"laine";"écarlate";"rouge";;;;
2350;"E";"laine";"drap";"graine";;;;
2351;"E";"soie";"velours";;;;;
2352;"F";"NA";"menu vair";;;;;
2353;"F";"NA";"létice";;;;;
2354;"M";"soie";"soie";;;;;
2355;"M";"laine";"fil";;;;;
2356;"E";"soie";"cendal";;;;;
2357;"E";"soie";"cendal";;;;;
2358;"M";"soie";"fil d'argent";;;;;
2359;"E";"soie";"soie";;;;;
2360;"E";"laine";"pers";;;;;
2361;"E";"laine";"rose";;;;;
2362;"E";"laine";"rose";;;;;
2363;"E";"laine";"drap";;;;;
2364;"F";"NA";"penne";;;;;
2365;"F";"NA";"penne";;;;;
2366;"F";"NA";"martre";;;;;
2367;"F";"NA";"létice";;;;;
2368;"E";"soie";"drap d'or";;;;;
2369;"E";"soie";"velours";;;;;
2370;"E";"soie";"soie";;;;;
2371;"E";"soie";"camelot";;;;;
2372;"M";"NA";"ruban";;;;;
2373;"M";"soie";"soie";;;;;
2374;"E";"laine";"frise";;;;;
2375;"F";"NA";"penne";;;;;
2376;"E";"laine";"drap";;;;;
2377;"F";"NA";"létice";;;;;
2378;"F";"NA";"gris";;;;;
2379;"E";"laine";"écarlate";"rouge";;;;
2380;"E";"laine";"drap";"graine";;;;
2381;"E";"soie";"drap d'or";;;;;
2382;"E";"soie";"drap d'or";;;;;
2383;"E";"laine";"drap";;;;;
2384;"F";"NA";"fourrure";;;;;
2385;"E";"laine";"bocacin";;;;;
2386;"E";"laine";"drap";;;;;
2387;"F";"NA";"fourrure";;;;;
2388;"E";"laine";"drap";;;;;
2389;"F";"NA";"fourrure";;;;;
2390;"E";"soie";"satin";;;;;
2391;"F";"NA";"renard";;;;;
2392;"E";"laine";"brunette";"noir";;;;
2393;"E";"laine";"brunette";"noir";;;"Louvain";"Brabant"
2394;"E";"laine";"vert";"vert";"verdet";;;
2395;"E";"laine";"drap";;;;;
2396;"F";"NA";"létice";;;;;
2397;"E";"soie";"drap d'or";;;;;
2398;"F";"NA";"hermine";;;"grand";;
2399;"E";"laine";"drap";"graine";;;;
2400;"E";"laine";"vert";"vert";"verdet";;;
2401;"E";"laine";"gris";"gris";;;;
2402;"F";"NA";"vair";;;;;
2403;"F";"NA";"gros vair";;;;;
2404;"F";"NA";"agneau";"blanc";;;;
2405;"F";"NA";"fourrure";;;;;
2406;"E";"laine";"tanné";"tanné";;;"Bruxelles";"Brabant"
2407;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2408;"E";"laine";"nay";;;;;
2409;"E";"laine";"blanc";"blanc";;;;
2410;"E";"laine";"rayé";"rayé";;;;
2411;"E";"laine";"rayé";"rayé";;;;
2412;"E";"laine";"drap";;;;;
2413;"E";"laine";"drap";;;;;
2414;"E";"laine";"drap";;;;;
2415;"E";"laine";"écarlate";;;;;
2416;"E";"laine";"rose";"rose";;;;
2417;"E";"laine";"drap";;;;;
2418;"E";"soie";"soie";;;;;
2419;"E";"laine";"drap";;;;;
2420;"F";"NA";"vair";;;;;
2421;"M";"NA";"fil";;;;;
2422;"E";"laine";"drap";;;;;
2423;"M";"soie";"tresse";;;;;
2424;"E";"toile";"mantil";;;;;
2425;"E";"toile";"toile";;;;;
2426;"F";"NA";"bièvre";;;;;
2427;"E";"laine";"drap";;;;;
2428;"E";"laine";"drap";;;;;
2429;"E";"laine";"blanc";;;;;
2430;"F";"NA";"fourrure";;;;;
2431;"M";"soie";"soie";;;;;
2432;"E";"laine";"brunette";"noir";;;;
2433;"E";"laine";"drap";;;;;
2434;"E";"laine";"drap";;;;;
2435;"E";"laine";"drap";;;;;
2436;"E";"laine";"drap";;;;;
2437;"E";"laine";"drap";;;;;
2438;"E";"toile";"toile";;;"petit";;
2439;"E";"soie";"bifette";;;;;
2440;"E";"laine";"drap";;;;;
2441;"E";"laine";"tanné";"tanné";;;;
2442;"M";"NA";"ruban";;;;;
2443;"E";"soie";"velours";;;;;
2444;"E";"laine";"pers";"pers";"clair";;"Malines";"Brabant"
2445;"E";"laine";"drap";;;;"Courtray";"Flandres"
2446;"E";"soie";"cendal";;;;;
2447;"E";"laine";"tanné";"tanné";;;;
2448;"E";"soie";"soie";;;;;
2449;"M";"NA";"ruban";;;;;
2450;"E";"laine";"drap";;;;;
2451;"E";"laine";"drap";;;;;
2452;"E";"laine";"échaguet";;;;;
2453;"E";"laine";"drap";;;;;
2454;"E";"laine";"drap";;;;;
2455;"E";"laine";"rose";"rose";;;;
2456;"E";"soie";"velours";;;;;
2457;"F";"NA";"létice";;;;;
2458;"F";"NA";"vair";;;;;
2459;"F";"NA";"hermine";;;;;
2460;"F";"NA";"létice";;;;;
2461;"F";"NA";"vair";;;;;
2462;"M";"NA";"fil";;;;;
2463;"E";"laine";"blanc";"blanc";;;;
2464;"E";"laine";"drap";;;;"Ypres";"Flandres"
2465;"E";"laine";"vert";"vert";;;;
2466;"E";"laine";"drap";;;;;
2467;"M";"NA";"ruban";;;;;
2468;"F";"NA";"renard";;;;;
2469;"F";"NA";"létice";;;;;
2470;"F";"NA";"gris";;;;;
2471;"E";"soie";"damas";;;;;
2472;"E";"soie";"sarge";;;;;
2473;"E";"soie";"soie";;;;;
2474;"E";"NA";"ruban";;;;;
2475;"F";"NA";"létice";;;;;
2476;"F";"NA";"fourrure";;;;;
2477;"E";"laine";"drap";;;;;
2478;"E";"laine";"frise";;;;;
2479;"F";"NA";"létice";;;;;
2480;"E";"laine";"drap";;;;;
2481;"E";"laine";"drap";;;;;
2482;"E";"laine";"blanc";"blanc";;;;
2483;"E";"laine";"vert";"vert";;;;
2484;"E";"soie";"cendal";;;;;
2485;"E";"toile";"toile";;;;;
2486;"M";"NA";"fil";;;;;
2487;"F";"NA";"fourrure";;;;;
2488;"E";"laine";"drap";;;;;
2489;"E";"toile";"toile de lin";;;;;
2490;"E";"soie";"soie";;;;;
2491;"E";"soie";"velours";;;;;
2492;"E";"soie";"drap d'or";;;;;
2493;"E";"soie";"soie";;;;;
2494;"E";"soie";"soie";;;;;
2495;"E";"soie";"soie";;;;;
2496;"E";"soie";"soie";;;;;
2497;"E";"toile";"toile";;;;;
2498;"E";"soie";"drap d'or";;;;;
2499;"E";"soie";"velours";"noir";;;;
2500;"M";"NA";"ruban";;;;;
2501;"E";"soie";"cendal";;;;;
2502;"M";"soie";"soie";;;;;
2503;"E";"soie";"velours";"rouge";;;;
2504;"E";"soie";"soie";;;;"Lucques";"Italie"
2505;"E";"soie";"soie";;;;;
2506;"E";"soie";"soie";;;;;
2507;"E";"soie";"velours";;;;;
2508;"E";"toile";"toile cirée";;;;;
2509;"E";"soie";"soie";;;;;
2510;"E";"soie";"damas";"blanc";;"ouvragé";;
2511;"E";"soie";"velours";;;;;
2512;"E";"laine";"tanné";"tanné";;;;
2513;"E";"laine";"blanc";"blanc";;;;
2514;"E";"laine";"drap";;;;;
2515;"E";"laine";"drap";;;;;
2516;"E";"laine";"drap";;;;;
2517;"E";"laine";"drap";;;;;
2518;"E";"toile";"toile";;;;;
2519;"E";"laine";"pers";"pers";;;;
2520;"E";"laine";"rayé";"rayé";;;;
2521;"E";"laine";"drap";;;;;
2522;"E";"laine";"drap";;;;;
2523;"E";"laine";"drap";;;;;
2524;"E";"laine";"vert";"vert";;;;
2525;"E";"laine";"drap";;;;;
2526;"E";"laine";"drap";;;;;
2527;"E";"laine";"blanc";"blanc";;;;
2528;"E";"toile";"mantil";;;;;
2529;"E";"toile";"tuillalia";;;;;
2530;"E";"laine";"pers";"pers";;;;
2531;"E";"soie";"soie";;;;;
2532;"E";"toile";"toile";;;;;
2533;"M";"NA";"fil";;;;;
2534;"E";"toile";"toile";;;;;
2535;"E";"laine";"bleu";"bleu";;;;
2536;"E";"laine";"vert";"vert";;;;
2537;"E";"laine";"drap";;;;;
2538;"E";"laine";"drap";;;;;
2539;"E";"laine";"drap";;;;;
2540;"E";"laine";"drap";;;;;
2541;"F";"NA";"agneau";"noir";;;;
2542;"E";"laine";"drap";;;;;
2543;"E";"laine";"rouge";"rouge";;;;
2544;"E";"laine";"brunette";"noir";;;"Douai";"Flandres"
2545;"E";"laine";"rouge";"rouge";;;;
2546;"E";"laine";"pers";"pers";;;;
2547;"E";"soie";"cendal";"rouge";;;;
2548;"E";"soie";"cendal";"blanc";;;;
2549;"E";"laine";"drap";;;;;
2550;"E";"toile";"toile";;;;;
2551;"M";"NA";"fil";;;;;
2552;"E";"soie";"drap d'or batu";;;;;
2553;"E";"soie";"drap d'or";;;;;
2554;"E";"laine";"vert";"vert";;;"Bruxelles";"Brabant"
2555;"E";"laine";"drap";;;;;
2556;"E";"soie";"drap d'or damas";;;;;
2557;"E";"soie";"soie";;;;;
2558;"E";"soie";"velours";;;;;
2559;"E";"soie";"velours";;;"rayé d'or";;
2560;"E";"soie";"velours";;;;;
2561;"E";"soie";"camocas";"vert";;;;
2562;"E";"soie";"cendal";;;;;
2563;"E";"soie";"satin";;;"avec chaperon d'or";;
2564;"E";"soie";"taffetas";"vert";;;;
2565;"E";"soie";"soie";;;;;
2566;"E";"soie";"soie";;;;;
2567;"E";"soie";"soie";;;;;
2568;"M";"NA";"ruban";;;;;
2569;"E";"soie";"damas";"rouge";;;;
2570;"E";"soie";"soie";;;;;
2571;"E";"soie";"drap d'argent";;;;;
2572;"E";"soie";"ruban";;;"argent de damas";;
2573;"M";"soie";"ruban";;;"argent";;
2574;"E";"laine";"drap";;;;;
2575;"E";"laine";"noir";;;;;
2576;"F";"NA";"vair";;;;;
2577;"F";"NA";"gris";;;;;
2578;"E";"laine";"drap";;;;;
2579;"F";"NA";"fourrure";;;;;
2580;"E";"soie";"velours";;;;;
2581;"O";"NA";"or battu";;;;;
2582;"M";"soie";"ruban";;;"or de Damas";;
2583;"E";"laine";"rouge";"rouge";;;;
2584;"E";"laine";"drap";;;;;
2585;"E";"laine";"noir";;;;"Tarentaise";"Savoie"
2586;"E";"laine";"blanc";"blanc";;;"Tarentaise";"Savoie"
2587;"E";"laine";"drap";;;;"Valais";"Valais"
2588;"E";"toile";"toile";;;;;
2589;"E";"toile";"tuillalia";;;"lin";;
2590;"E";"toile";"toile";;;;;
2591;"E";"toile";"toile";"vert";;;;
2592;"M";"NA";"fil";;;;;
2593;"E";"soie";"cendal";;;;;
2594;"E";"soie";"soie";;;;;
2595;"F";"NA";"hermine";;;;;
2596;"E";"laine";"drap";;;;"Bruxelles";"Brabant"
2597;"E";"laine";"drap";;;;;
2598;"E";"toile";"toile";;;"gros";;
2599;"M";"NA";"corde";;;;;
2600;"E";"laine";"drap";;;;;
2601;"E";"laine";"drap";;;;;
2602;"F";"NA";"gris";;;;;
2603;"E";"soie";"velours";;;;;
2604;"E";"laine";"drap";;;;;
2605;"E";"laine";"drap";;;;;
2606;"E";"laine";"écarlate";;;;;
2607;"E";"laine";"drap";;;;;
2608;"E";"laine";"drap";;;;;
2609;"E";"toile";"toile";;;;;
2610;"E";"laine";"drap";;;;;
2611;"M";"NA";"fil";;;;;
2612;"E";"soie";"bifette d'or";;;;;
2613;"M";"NA";"ruban";;;;;
2614;"E";"toile";"toile";;;;;
2615;"E";"soie";"cendal";;;;;
2616;"E";"laine";"drap";;;;;
2617;"E";"laine";"drap";;;;;
2618;"E";"toile";"mantil";;;;;
2619;"E";"toile";"tuillalia";;;;;
2620;"E";"laine";"drap";;;;;
2621;"E";"toile";"mantil";;;;;
2622;"E";"toile";"tuillalia";;;;;
2623;"E";"toile";"toile";;;;;
2624;"E";"toile";"mantil";;;;;
2625;"E";"toile";"mantil";;;;;
2626;"E";"toile";"tuillalia";;;;;
2627;"F";"NA";"vair";;;;;
2628;"E";"soie";"drap d'or";;;;;
2629;"E";"toile";"toile";;;;;
2630;"M";"soie";"soie";"vert";;;;
2631;"M";"soie";"soie";"blanc";;;;
2632;"E";"mélangé";"futaine";;;;;
2633;"M";"soie";"soie";"vert";;;;
2634;"M";"soie";"soie";"noir";;;;
2635;"M";"NA";"coton";;;;;
2636;"E";"toile";"toile";;;;;
2637;"E";"soie";"cendal";;;;;
2638;"E";"toile";"toile";"pers";;;;
2639;"M";"NA";"fil";"pers";;;;
2640;"E";"toile";"toile";"pers";;;;
