"compte";"numTrans";"idTravaille"
"1MI29, r.7, 70";1261;369
"1MI29, r.7, 70";1262;369
"1MI29, r.7, 70";1263;371
"1MI29, r.7, 70";1264;371
"1MI29, r.7, 70";1265;371
"1MI29, r.7, 70";1266;371
"1MI29, r.7, 70";1272;373
"1MI29, r.7, 70";1273;373
"1MI29, r.7, 70";1275;375
"1MI29, r.7, 70";1276;375
"1MI29, r.7, 70";1277;375
"1MI29, r.7, 70";1278;375
"1MI29, r.7, 70";1279;375
"1MI29, r.7, 70";1280;375
"1MI29, r.7, 70";1281;375
"1MI29, r.7, 70";1282;375
"1MI29, r.7, 70";1283;377
"1MI29, r.7, 70";1284;377
"1MI29, r.7, 70";1294;379
"1MI29, R4,58";1530;537
"1MI29, R4,58";1531;537
"1MI29, R4,58";1534;539
"1MI29, R4,58";1534;541
"1MI29, R4,58";1534;543
"1MI29, R4,58";1534;545
"1MI29, R4,60";1544;548
"1MI29, R4,60";1545;548
"1MI29, R4,60";1546;548
"1MI29, R4,60";1547;548
"1MI29, R4,60";1548;548
"1MI29, R4,60";1549;548
"1MI29, R4,60";1555;550
"1MI29, R4,60";1556;550
"1MI29, R4,60";1558;553
"1MI29, R4,60";1559;553
"1MI29, R4,60";1560;553
"1MI29, R4,60";1561;553
"1MI29, R4,60";1562;553
"1MI29, R4,60";1563;553
"1MI29, R4,60";1566;555
"1MI29, R4,60";1566;557
"1MI29, R4,60";1570;555
"1MI29, R4,60";1570;559
"1MI29, R4,60";1571;555
"1MI29, R4,60";1573;557
"1MI29, R4,60";1574;559
"1MI29, R4,60";1579;561
"1MI29, R4,60";1580;561
"1MI29, R4,60";1581;561
"1MI29, R4,60";1582;561
"1MI29, R4,60";1583;561
"1MI29, R4,60";1584;561
"1MI29, R4,60";1585;561
"1MI29, R4,60";1586;561
"1MI29, R4,61";1595;563
"1MI29, R4et R5,62";2482;775
"1MI29, R4et R5,62";2486;777
"1MI29, R4et R5,62";2497;779
"1MI29, R4et R5,62";2498;781
"1MI29, R5,63";2518;783
"1MI29, R5,63";2519;785
"1MI29, R5,63";2523;787
"1MI29, R5,63";2529;789
"1MI29, R5,63";2529;791
"1MI29, R5,63";2530;794
"1MI29, R5,63";2532;796
"1MI29, R5,63";2535;798
"1MI29, R5,63";2536;800
"1MI29, R5,63";2569;802
"1MI29, R5,66";3038;903
"1MI29, R5,66";3044;905
"1MI29, R5,66";3045;905
"1MI33,  r.4, 25";3340;951
"1MI33,  r.4, 25";3353;953
"1MI33,  r.4, 25";3361;955
"1MI33,  r.4, 25";3364;958
"1MI33,  r.4, 25";3396;961
"1MI33,  r.4, 25";3400;963
"1MI33,  r.4, 25";3410;965
"1MI33,  r.4, 25";3478;967
"1MI33,  r.4, 25";3478;969
"1MI33,  r.4, 25";3506;971
"1MI33,  r.5, 26";3521;973
"1MI33,  r.5, 26";3526;975
"1MI33,  r.5, 26";3526;977
"1MI33,  r.5, 26";3527;975
"1MI33,  r.5, 26";3527;977
"1MI33,  r.5, 26";3528;975
"1MI33,  r.5, 26";3528;977
"1MI33,  r.5, 26";3529;975
"1MI33,  r.5, 26";3529;977
"1MI33,  r.5, 26";3530;975
"1MI33,  r.5, 26";3530;977
"1MI33,  r.5, 26";3531;975
"1MI33,  r.5, 26";3531;977
"1MI33,  r.5, 26";3532;975
"1MI33,  r.5, 26";3532;977
"1MI33,  r.5, 26";3536;979
"1MI33,  r.5, 26";3538;981
"1MI33,  r.5, 26";3542;983
"1MI33,  r.5, 26";3543;983
"1MI33,  r.5, 26";3544;983
"1MI33,  r.5, 26";3545;983
"1MI33,  r.5, 26";3546;983
"1MI33,  r.5, 26";3547;983
"1MI33,  r.5, 26";3548;983
"1MI33,  r.5, 26";3549;983
"1MI33,  r.5, 26";3551;983
"1MI33,  r.5, 26";3558;985
"1MI33,  r.5, 26";3559;987
"1MI33,  r.5, 26";3565;989
"1MI33,  r.5, 26";3566;989
"1MI33,  r.5, 26";3567;991
"1MI33,  r.5, 26";3567;993
"1MI33,  r.5, 26";3568;991
"1MI33,  r.5, 26";3569;993
"1MI33,  r.5, 26";3576;996
"1MI33,  r.5, 26";3590;998
"1MI33,  r.5, 26";3591;1000
"1MI33, r. 11 et r. 12, 33";1070;290
"1MI33, r. 11 et r. 12, 33";1070;291
"1MI33, r. 11 et r. 12, 33";1075;293
"1MI33, r. 11 et r. 12, 33";1078;295
"1MI33, r. 11 et r. 12, 33";1079;295
"1MI33, r. 11 et r. 12, 33";1080;295
"1MI33, r. 11 et r. 12, 33";1081;295
"1MI33, r. 11 et r. 12, 33";1088;297
"1MI33, r. 11 et r. 12, 33";1094;299
"1MI33, r. 11 et r. 12, 33";1095;302
"1MI33, r. 11 et r. 12, 33";1097;304
"1MI33, r. 11 et r. 12, 33";1098;306
"1MI33, r. 11 et r. 12, 33";1099;308
"1MI33, r. 11 et r. 12, 33";1099;309
"1MI33, r. 11 et r. 12, 33";1111;312
"1MI33, r. 11 et r. 12, 33";1116;314
"1MI33, r. 11 et r. 12, 33";1120;316
"1MI33, r. 11 et r. 12, 33";1126;318
"1MI33, r. 11 et r. 12, 33";1127;320
"1MI33, r. 11 et r. 12, 33";1128;323
"1MI33, r. 11, 32";992;288
"1MI33, r. 11, 32";993;288
"1MI33, r. 11, 32";994;288
"1MI33, r. 11, 32";995;288
"1MI33, r. 11, 32";996;288
"1MI33, r. 11, 32";997;288
"1MI33, r. 11, 32";998;288
"1MI33, r. 11, 32";999;288
"1MI33, r. 11, 32";1000;288
"1MI33, r. 3 et r.4, 24";3263;943
"1MI33, r. 3 et r.4, 24";3270;945
"1MI33, r. 3 et r.4, 24";3270;947
"1MI33, r. 3 et r.4, 24";3273;945
"1MI33, r. 3 et r.4, 24";3273;947
"1MI33, r. 3 et r.4, 24";3307;949
"1MI33, r. 3, 22";3060;907
"1MI33, r. 3, 23";3093;909
"1MI33, r. 3, 23";3093;910
"1MI33, r. 3, 23";3097;913
"1MI33, r. 3, 23";3102;915
"1MI33, r. 3, 23";3106;917
"1MI33, r. 3, 23";3108;919
"1MI33, r. 3, 23";3112;921
"1MI33, r. 3, 23";3114;923
"1MI33, r. 3, 23";3114;924
"1MI33, r. 3, 23";3119;927
"1MI33, r. 3, 23";3124;929
"1MI33, r. 3, 23";3173;931
"1MI33, r. 3, 23";3181;933
"1MI33, r. 3, 23";3183;935
"1MI33, r. 3, 23";3184;937
"1MI33, r. 3, 23";3185;939
"1MI33, r. 3, 23";3215;941
"1MI33, r. 6 et r.7, 27";3598;1002
"1MI33, r. 6 et r.7, 27";3600;1004
"1MI33, r. 6 et r.7, 27";3601;1002
"1MI33, r. 6 et r.7, 27";3603;1004
"1MI33, r. 6 et r.7, 27";3616;1006
"1MI33, r. 6 et r.7, 27";3622;1009
"1MI33, r. 6 et r.7, 27";3623;1011
"1MI33, r. 6 et r.7, 27";3626;1013
"1MI33, r. 6 et r.7, 27";3627;1015
"1MI33, r. 6 et r.7, 27";3637;1017
"1MI33, r. 6 et r.7, 27";3638;1017
"1MI33, r. 6 et r.7, 27";3641;1017
"1MI33, r. 6 et r.7, 27";3642;1017
"1MI33, r. 6 et r.7, 27";3643;1017
"1MI33, r. 6 et r.7, 27";3649;1017
"1MI33, r. 6 et r.7, 27";3677;1019
"1MI33, r. 6 et r.7, 27";3678;1022
"1MI33, r. 6 et r.7, 27";3679;1024
"1MI33, r. 6 et r.7, 27";3680;1026
"1MI33, r. 6 et r.7, 27";3681;1028
"1MI33, r. 6 et r.7, 27";3691;1030
"1MI33, r. 6 et r.7, 27";3692;1032
"1MI33, r. 6 et r.7, 27";3693;1032
"1MI33, r. 6 et r.7, 27";3696;1040
"1MI33, r. 6 et r.7, 27";3698;1040
"1MI33, r. 6 et r.7, 27";3700;1034
"1MI33, r. 6 et r.7, 27";3701;1036
"1MI33, r. 6 et r.7, 27";3704;1040
"1MI33, r. 6 et r.7, 27";3709;1038
"1MI33, r. 6 et r.7, 27";3711;1040
"1MI33, r. 6 et r.7, 27";3716;1040
"1MI33, r. 6 et r.7, 27";3717;1040
"1MI33, r. 6 et r.7, 27";3718;1040
"1MI33, r. 6 et r.7, 27";3719;1040
"1MI33, r. 6 et r.7, 27";3720;1040
"1MI33, r. 6 et r.7, 27";3721;1040
"1MI33, r. 6 et r.7, 27";3722;1040
"1MI33, r. 6 et r.7, 27";3723;1040
"1MI33, r. 6 et r.7, 27";3724;1040
"1MI33, r. 6 et r.7, 27";3726;1040
"1MI33, r. 6 et r.7, 27";3740;1042
"1MI33, r. 6 et r.7, 27";3742;1042
"1MI33, r. 6 et r.7, 27";3773;1044
"1MI33, r. 6 et r.7, 27";3831;1046
"1MI33, r. 6 et r.7, 27";3832;1048
"1MI33, r. 6 et r.7, 27";3835;1048
"1MI33, r. 6 et r.7, 27";3836;1048
"1MI33, r. 6 et r.7, 27";3838;1048
"1MI33, r. 6 et r.7, 27";3839;1048
"1MI33, r. 6 et r.7, 27";3840;1048
"1MI33, r. 6 et r.7, 27";3841;1048
"1MI33, r. 6 et r.7, 27";3846;1048
"1MI33, r. 6 et r.7, 27";3847;1048
"1MI33, r. 6 et r.7, 27";3849;1048
"1MI33, r. 6 et r.7, 27";3850;1048
"1MI33, r. 7 et r.8, 28";3863;1050
"1MI33, r. 7 et r.8, 28";3864;1050
"1MI33, r. 7 et r.8, 28";3865;1050
"1MI33, r. 7 et r.8, 28";3866;1050
"1MI33, r. 7 et r.8, 28";3868;1050
"1MI33, r. 7 et r.8, 28";3869;1050
"1MI33, r. 7 et r.8, 28";3870;1050
"1MI33, r. 7 et r.8, 28";3873;1050
"1MI33, r. 7 et r.8, 28";3873;1062
"1MI33, r. 7 et r.8, 28";3874;1050
"1MI33, r. 7 et r.8, 28";3874;1064
"1MI33, r. 7 et r.8, 28";3875;1050
"1MI33, r. 7 et r.8, 28";3876;1050
"1MI33, r. 7 et r.8, 28";3877;1050
"1MI33, r. 7 et r.8, 28";3898;1052
"1MI33, r. 7 et r.8, 28";3899;1054
"1MI33, r. 7 et r.8, 28";3900;1056
"1MI33, r. 7 et r.8, 28";3901;1058
"1MI33, r. 7 et r.8, 28";3902;1060
"1MI33, r. 7 et r.8, 28";3903;1062
"1MI33, r. 7 et r.8, 28";3905;1064
"1MI33, r. 7 et r.8, 28";3921;1066
"1MI33, r. 7 et r.8, 28";3925;1072
"1MI33, r. 7 et r.8, 28";3931;1072
"1MI33, r. 7 et r.8, 28";3932;1068
"1MI33, r. 7 et r.8, 28";3934;1070
"1MI33, r. 7 et r.8, 28";3948;1072
"1MI33, r. 7 et r.8, 28";4036;1074
"1MI33, r. 7 et r.8, 28";4044;1076
"1MI33, r. 7 et r.8, 28";4060;1078
"1MI33, r. 7 et r.8, 28";4063;1080
"1MI33, r. 7 et r.8, 28";4123;1082
"1MI33, r. 7 et r.8, 28";4125;1084
"1MI33, r. 9, 31";770;240
"1MI33, r. 9, 31";770;242
"1MI33, r. 9, 31";771;244
"1MI33, r. 9, 31";772;246
"1MI33, r. 9, 31";773;248
"1MI33, r. 9, 31";774;248
"1MI33, r. 9, 31";781;250
"1MI33, r. 9, 31";783;252
"1MI33, r. 9, 31";784;254
"1MI33, r. 9, 31";804;256
"1MI33, r. 9, 31";805;256
"1MI33, r. 9, 31";806;256
"1MI33, r. 9, 31";810;258
"1MI33, r. 9, 31";813;258
"1MI33, r. 9, 31";814;258
"1MI33, r. 9, 31";819;260
"1MI33, r. 9, 31";824;262
"1MI33, r. 9, 31";825;262
"1MI33, r. 9, 31";826;262
"1MI33, r. 9, 31";827;264
"1MI33, r. 9, 31";836;266
"1MI33, r. 9, 31";837;268
"1MI33, r. 9, 31";853;270
"1MI33, r. 9, 31";854;270
"1MI33, r. 9, 31";866;272
"1MI33, r. 9, 31";866;273
"1MI33, r. 9, 31";866;275
"1MI33, r. 9, 31";924;282
"1MI33, r. 9, 31";941;284
"1MI33, r. 9, 31";944;286
"1MI33, r. 9, 31";945;286
"1MI33, r. 9, 31";946;286
"1MI33, r.12 et r.13, 34";1132;325
"1MI33, r.12 et r.13, 34";1135;328
"1MI33, r.12 et r.13, 34";1142;335
"1MI33, r.12 et r.13, 34";1143;337
"1MI33, r.12 et r.13, 34";1144;341
"1MI33, r.12 et r.13, 34";1145;341
"1MI33, r.12 et r.13, 34";1152;343
"1MI33, r.12 et r.13, 34";1153;343
"1MI33, r.12 et r.13, 34";1155;343
"1MI33, r.12 et r.13, 34";1156;343
"1MI33, r.12 et r.13, 34";1157;343
"1MI33, r.12 et r.13, 34";1158;343
"1MI33, r.12 et r.13, 34";1160;345
"1MI33, r.12 et r.13, 34";1161;345
"1MI33, r.12 et r.13, 34";1162;345
"1MI33, r.12 et r.13, 34";1163;345
"1MI33, r.12 et r.13, 34";1164;345
"1MI33, r.12 et r.13, 34";1165;345
"1MI33, r.12 et r.13, 34";1166;345
"1MI33, r.12 et r.13, 34";1167;345
"1MI33, r.12 et r.13, 34";1168;345
"1MI33, r.12 et r.13, 34";1170;345
"1MI33, r.12 et r.13, 34";1179;347
"1MI33, r.12 et r.13, 34";1180;347
"1MI33, r.12 et r.13, 34";1186;347
"1MI33, r.12 et r.13, 34";1187;347
"1MI33, r.12 et r.13, 34";1212;349
"1MI33, r.8 et r. 9, 30";4324;1131
"1MI33, r.8 et r. 9, 30";4325;1134
"1MI33, r.8 et r. 9, 30";4395;1136
"1MI33, r.8 et r. 9, 30";4403;1138
"1MI33, r.8 et r. 9, 30";4413;1140
"1MI33, r.8 et r. 9, 30";4417;1142
"1MI33, r.8 et r. 9, 30";4419;1144
"1MI33, r.8 et r. 9, 30";4420;1144
"1MI33, r.8 et r. 9, 30";4421;1144
"1MI33, r.8 et r. 9, 30";4422;1144
"1MI33, r.8 et r. 9, 30";4423;1144
"1MI33, r.8 et r. 9, 30";4424;1144
"1MI33, r.8 et r. 9, 30";4425;1144
"1MI33, r.8 et r. 9, 30";4428;1146
"1MI33, r.8 et r. 9, 30";4428;1148
"1MI33, r.8 et r. 9, 30";4428;1150
"1MI33, r.8 et r. 9, 30";4434;1152
"1MI33, r.8 et r. 9, 30";4448;1154
"1MI33, r.8 et r. 9, 30";4464;1156
"1MI33, r.8 et r. 9, 30";4464;1158
"1MI33, r.8, 29";4148;1086
"1MI33, r.8, 29";4171;1088
"1MI33, r.8, 29";4221;1090
"1MI33, r.8, 29";4233;1092
"1MI33, r.8, 29";4236;1094
"1MI33, r.8, 29";4237;1096
"1MI33, r.8, 29";4239;1098
"1MI33, r.8, 29";4241;1100
"1MI33, r.8, 29";4243;1105
"1MI33, r.8, 29";4244;1107
"1MI33, r.8, 29";4248;1109
"1MI33, r.8, 29";4249;1111
"1MI33, r.8, 29";4250;1113
"1MI33, r.8, 29";4251;1115
"1MI33, r.8, 29";4252;1117
"1MI33, r.8, 29";4289;1119
"1MI33, r.8, 29";4293;1121
"1MI33, r.8, 29";4295;1123
"1MI33, r.8, 29";4295;1125
"1MI33, r.8, 29";4297;1127
"1MI33, r.8, 29";4302;1129
"1MI33, R2,17";2585;804
"1MI33, R2,17";2594;806
"1MI33, R2,17";2603;808
"1MI33, R2,17";2604;810
"1MI90, r. 4, 35";4652;1229
"1MI90, r. 4, 35";4687;1231
"1MI90, r. 4, 35";4708;1233
"1MI90, r. 4, 35";4708;1235
"1MI90, r. 4, 35";4708;1237
"1MI90, r. 4, 35";4714;1242
"1MI90, r. 4, 35";4715;1242
"1MI90, r. 4, 35";4716;1244
"1MI90, r. 4, 35";4717;1244
"1MI90, r. 4, 35";4726;1248
"1MI90, r. 4, 35";4734;1239
"1MI90, r. 4, 35";4740;1251
"1MI90, r. 4, 35";4762;1253
"1MI90, r. 4, 35";4765;1255
"1MI90, r. 4, 35";4766;1257
"1MI90, r. 4, 35";4767;1259
"1MI90, r. 4, 35";4768;1259
"1MI90, r. 4, 35";4769;1259
"1MI90, r. 4, 35";4770;1259
"1MI90, r. 4, 35";4771;1261
"1MI90, r. 4, 35";4773;1267
"1MI90, r. 4, 35";4776;1263
"1MI90, r. 4, 35";4777;1263
"1MI90, r. 4, 35";4779;1265
"1MI90, r. 4, 35";4780;1265
"1MI90, r. 4, 35";4782;1267
"1MI90, r. 4, 35";4783;1270
"1MI90, r. 4, 35";4784;1272
"1MI90, r. 4, 35";4785;1274
"1MI90, r. 4, 35";4787;1276
"1MI90, r. 4, 35";4788;1279
"1MI90, r. 4, 35";4789;1281
"1MI90, r. 4, 35";4791;1283
"1MI90, r. 4, 35";4792;1285
"1MI90, r. 4, 35";4793;1285
"1MI90, r. 4, 35";4794;1285
"1MI90, r. 4, 35";4795;1285
"1MI90, r. 4, 35";4796;1285
"1MI90, r. 4, 35";4797;1285
"1MI90, r. 4, 35";4798;1285
"1MI90, r. 4, 35";4801;1287
"1MI90, r. 4, 35";4806;1289
"1MI90, r. 4, 35";4810;1291
"1MI90, r. 4, 35";4812;1293
"1MI90, r. 4, 35";4813;1295
"1MI90, r. 4, 35";4829;1297
"1MI90, r. 4, 35";4833;1297
"1MI90, r. 4, 35";4839;1299
"1MI90, r. 4, 35";4841;1301
"1MI90, r. 4, 35";4842;1303
"1MI90, r. 4, 35";4844;1305
"1MI90, r. 4, 35";4868;1307
"1MI90, r. 4, 35";4869;1309
"1MI90, r. 4, 35";4870;1309
"1MI90, r. 4, 35";4871;1309
"1MI90, r. 4, 35";4874;1311
"1MI90, r. 4, 35";4877;1313
"1MI90, r. 4, 35";4880;1315
"1MI90, r. 4, 35";4886;1317
"1MI90, r. 4, 35";4888;1317
"1MI90, r. 4, 35";4891;1317
"1MI90, r. 4, 35";4892;1317
"1MI90, r. 4, 35";4893;1317
"1MI90, r. 4, 35";4894;1317
"1MI90, r. 4, 35";4895;1317
"1MI90, r. 4, 35";4896;1317
"1MI90, r. 4, 35";4897;1317
"1MI90, r. 4, 35";4914;1321
"1MI90, r. 4, 35";4915;1319
"1MI90, r. 4, 35";4916;1319
"1MI90, r. 4, 35";4917;1319
"1MI90, r. 4, 35";4918;1321
"1MI90, r. 4, 35";4931;1323
"1MI90, r. 4, 35";4939;1325
"1MI90, r. 4, 35";4940;1327
"1MI90, r. 4, 35";4941;1329
"1MI90, r. 4, 35";4942;1331
"1MI90, r. 4, 35";4949;1333
"1MI90, r. 4, 35";4950;1333
"1MI90, r. 4, 35";4951;1335
"1MI90, r. 4, 35";4952;1335
"1MI90, r. 4, 35";4953;1335
"1MI90, r. 4, 35";4954;1335
"1MI90, r. 4, 35";4955;1335
"1MI90, r. 4, 35";4980;1337
"1MI90, r. 4, 35";5000;1339
"1MI90, r. 4, 35";5000;1341
"1MI90, r. 4, 35";5001;1343
"1MI90, r. 4, 35";5002;1345
"1MI90, r. 4, 35";5008;1347
"1MI90, r. 4, 35";5009;1350
"1MI90, r. 4, 35";5020;1352
"1MI90, r. 4, 35";5020;1354
"1MI90, r. 4, 35";5024;1356
"1MI90, r. 4, 35";5033;1358
"1MI90, r. 4, 35";5044;1360
"1MI90, r. 4, 35";5045;1364
"1MI90, r. 4, 35";5045;1366
"1MI90, r. 4, 35";5046;1362
"1MI90, r. 4, 35";5050;1364
"1MI90, r. 4, 35";5051;1366
"1MI90, r. 4, 35";5052;1368
"1MI90, r. 4, 35";5053;1368
"1MI90, r. 4, 35";5076;1370
"1MI90, r. 4, 35";5076;1372
"1MI90, r. 4, 35";5078;1374
"1MI90,r. 3,34";77;4
"1MI90,r. 3,34";78;4
"1MI90,r. 3,34";79;4
"1MI90,r. 3,34";81;4
"1MI90,r. 3,34";82;4
"1MI90,r. 3,34";83;4
"1MI90,r. 3,34";84;4
"1MI90,r. 3,34";85;4
"1MI90,r. 3,34";86;4
"1MI90,r. 3,34";87;4
"1MI90,r. 3,34";93;5
"1MI90,r. 3,34";95;6
"1MI90,r. 3,34";96;15
"1MI90,r. 3,34";97;16
"1MI90,r. 3,34";101;18
"1MI90,r. 3,34";102;18
"1MI90,r. 3,34";103;18
"1MI90,r. 3,34";104;18
"1MI90,r. 3,34";105;18
"1MI90,r. 3,34";106;18
"1MI90,r. 3,34";107;18
"1MI90,r. 3,34";108;18
"1MI90,r. 3,34";109;19
"1MI90,r. 3,34";110;19
"1MI90,r. 3,34";111;19
"1MI90,r. 3,34";114;20
"1MI90,r. 3,34";115;20
"1MI90,r. 3,34";116;21
"1MI90,r. 3,34";118;21
"1MI90,r. 3,34";119;21
"1MI90,r. 3,34";120;21
"1MI90,r. 3,34";121;21
"1MI90,r. 3,34";124;21
"1MI90,r. 3,34";126;22
"1MI90,r. 3,34";127;22
"1MI90,r. 3,34";128;22
"1MI90,r. 3,34";130;23
"1MI90,r. 3,34";130;24
"1MI90,r. 3,34";138;25
"1MI90,r. 3,34";139;26
"1MI90,r. 3,34";140;27
"1MI90,r. 3,34";141;29
"1MI90,r. 3,34";142;30
"1MI90,r. 3,34";143;31
"1MI90,r. 3,34";143;32
"1MI90,r. 3,34";144;33
"1MI90,r. 3,34";145;34
"1MI90,r. 3,34";146;35
"1MI90,r. 3,34";150;37
"1MI90,r. 3,34";153;38
"1MI90,r. 3,34";153;41
"1MI90,r. 3,34";155;42
"1MI90,r. 3,34";156;42
"1MI90,r. 3,34";157;42
"1MI90,r. 3,34";158;42
"1MI90,r. 3,34";159;42
"1MI90,r. 3,34";160;42
"1MI90,r. 3,34";161;43
"1MI90,r. 3,34";161;44
"1MI90,r. 3,34";162;45
"1MI90,r. 3,34";162;46
"1MI90,r. 3,34";164;47
"1MI90,r. 3,34";165;48
"1MI90,r. 3,34";165;57
"1MI90,r. 3,34";166;49
"1MI90,r. 3,34";166;60
"1MI90,r. 3,34";167;50
"1MI90,r. 3,34";167;60
"1MI90,r. 3,34";168;51
"1MI90,r. 3,34";168;60
"1MI90,r. 3,34";169;52
"1MI90,r. 3,34";169;60
"1MI90,r. 3,34";170;53
"1MI90,r. 3,34";170;60
"1MI90,r. 3,34";171;54
"1MI90,r. 3,34";171;60
"1MI90,r. 3,34";172;55
"1MI90,r. 3,34";172;60
"1MI90,r. 3,34";173;60
"1MI90,r. 3,34";179;61
"1MI90,r. 3,34";180;61
"1MI90,r. 3,34";181;61
"1MI90,r. 3,34";182;61
"1MI90,r. 3,34";183;61
"1MI90,r. 3,34";187;64
"1MI90,r. 3,34";188;64
"1MI90,r. 3,34";194;66
"1MI90,r. 3,34";195;68
"1MI90,r. 3,34";197;69
"1MI90,r. 3,34";199;71
"1MI90,r. 3,34";200;73
"1MI90,r. 3,34";210;74
"1MI90,r. 3,34";215;77
"1MI90,r. 3,34";217;78
"1MI90,r. 3,34";221;79
"1MI90,r. 3,34";222;79
"1MI90,r. 3,34";226;80
"1MI90,r. 3,34";241;81
"1MI90,r. 3,34";261;83
"1MI90,r. 3,34";269;84
"1MI90,r. 3,34";272;85
"1MI90,r. 3,34";275;86
"1MI90,r. 3,34";282;87
"1MI90,r. 3,34";283;88
"1MI90,r. 3,34";285;89
"1MI90,r. 3,34";287;90
"1MI90,r. 3,34";290;91
"1MI90,r. 3,34";291;92
"1MI90,r. 3,34";313;93
"1MI90,r. 3,34";325;94
"1MI90,r. 3,34";327;95
"1MI90,r. 3,34";328;96
"1MI90,r. 3,34";333;97
"1MI90,r. 3,34";334;98
"1MI90,r. 3,34";335;98
"1MI90,r. 3,34";337;99
"1MI90,r. 3,34";344;100
"1MI90,r. 3,34";367;102
"1MI90,r. 3,34";373;101
"1MI90,r. 3,34";377;103
"1MI90,r. 3,34";378;104
"1MI90,r. 3,34";381;104
"1MI90,r. 3,34";382;104
"1MI90,r. 3,34";383;104
"1MI90,r. 3,34";388;104
"1MI90,r. 3,34";389;104
"1MI90,r. 3,34";390;104
"1MI90,r. 3,34";405;105
"1MI90,r. 3,34";405;106
"1MI90,r. 3,34";407;108
"1MI90,r. 3,34";408;107
"1MI90,r. 3,34";409;108
"1MI90,r. 3,34";413;110
"1MI90,r. 3,34";414;110
"1MI90,r. 3,34";415;110
"1MI90,r. 3,34";417;110
"1MI90,r. 3,34";418;110
"1MI90,r. 3,34";420;110
"1MI90,r. 3,34";421;110
"1MI90,r. 3,34";422;110
"1MI90,r. 3,34";423;110
"1MI90,r. 3,34";424;109
"1MI90,r. 3,34";432;113
"1MI90,r. 3,34";433;111
"1MI90,r. 3,34";433;113
"1MI90,r. 3,34";434;113
"1MI90,r. 3,34";435;113
"1MI90,r. 3,34";436;113
"1MI90,r. 3,34";437;113
"1MI90,r. 3,34";438;112
"1MI90,r. 3,34";438;113
"1MI90,r. 3,34";440;113
"1MI90,r. 3,34";441;113
"1MI90,r. 3,34";442;114
"1MI90,r. 3,34";447;115
"1MI90,r. 3,34";452;116
"1MI90,r. 3,34";455;117
"1MI90,r. 3,34";456;118
"1MI90,r. 3,34";457;119
"1MI90,r. 3,34";466;120
"1MI90,r. 3,34";467;121
"1MI90,r. 3,34";468;122
"1MI90,r. 3,34";470;123
"1MI90,r. 3,34";475;124
"1MI90,r. 3,34";482;125
"1MI90,r. 3,34";492;126
"1MI90,r. 3,34";493;127
"1MI90,r. 3,34";494;128
"1MI90,r. 3,34";495;129
"1MI90,r. 3,34";506;133
"1MI90,r. 3,34";508;135
"1MI90,r. 3,34";508;137
"1MI90,r. 3,34";509;135
"1MI90,r. 3,34";510;137
"1MI90,r. 3,34";543;139
"1MI90,r. 3,34";549;141
"1MI90,r. 3,34";550;141
"1MI90,r. 3,34";560;143
"1MI90,r. 3,34";561;143
"1MI90,r. 3,34";564;145
"1MI90,r. 3,34";567;147
"1MI90,r. 3,34";567;149
"1MI90,r. 3,34";567;153
"1MI90,r. 3,34";569;149
"1MI90,r. 3,34";570;149
"1MI90,r. 3,34";571;151
"1MI90,r. 3,34";572;151
"1MI90,r. 3,34";573;153
"1MI90,r. 3,34";578;154
"1MI90,r. 3,34";579;155
"1MI90,r. 3,34";580;156
"1MI90,r. 3,34";581;157
"1MI90,r. 3,34";585;159
"1MI90,r. 3,34";586;161
"1MI90,r. 3,34";588;162
"1MI90,r. 3,34";589;164
"1MI90,r. 3,34";592;165
"1MI90,r. 3,34";606;168
"1MI90,r. 3,34";616;171
"1MI90,r. 3,34";616;174
"1MI90,r. 3,34";622;176
"1MI90,r. 3,34";623;178
"1MI90,r. 3,34";626;180
"1MI90,r. 3,34";627;180
"1MI90,r. 3,34";627;230
"1MI90,r. 3,34";628;180
"1MI90,r. 3,34";628;230
"1MI90,r. 3,34";632;182
"1MI90,r. 3,34";632;184
"1MI90,r. 3,34";633;182
"1MI90,r. 3,34";634;184
"1MI90,r. 3,34";635;186
"1MI90,r. 3,34";636;186
"1MI90,r. 3,34";640;189
"1MI90,r. 3,34";641;189
"1MI90,r. 3,34";648;191
"1MI90,r. 3,34";651;191
"1MI90,r. 3,34";654;198
"1MI90,r. 3,34";659;194
"1MI90,r. 3,34";666;198
"1MI90,r. 3,34";669;200
"1MI90,r. 3,34";670;202
"1MI90,r. 3,34";671;204
"1MI90,r. 3,34";672;206
"1MI90,r. 3,34";673;208
"1MI90,r. 3,34";674;210
"1MI90,r. 3,34";675;212
"1MI90,r. 3,34";684;214
"1MI90,r. 3,34";685;214
"1MI90,r. 3,34";686;214
"1MI90,r. 3,34";692;214
"1MI90,r. 3,34";693;214
"1MI90,r. 3,34";704;216
"1MI90,r. 3,34";709;218
"1MI90,r. 3,34";710;220
"1MI90,r. 3,34";711;222
"1MI90,r. 3,34";718;224
"1MI90,r. 3,34";722;226
"1MI90,r. 3,34";726;228
"1MI90,r. 3,34";737;232
"1MI90,r. 3,34";737;236
"1MI90,r. 3,34";738;232
"1MI90,r. 3,34";739;236
"1MI90,r. 3,34";739;238
"1MI90,r. 3,34";740;236
"1MI90,r. 3,34";741;238
"7 MI 3,  r. 11 et r. 12, R50";7848;2384
"7 MI 3,  r. 11 et r. 12, R50";7853;2386
