"compte";"numTrans";"Ville";"Region";"Occasion";"Date";"Remarques";"AchatMP";"AchatPP";"AchatFA";"AchatDA";"typeAchat";"pagination";"date_ordre";"date_recette";"Prix_Ensemble";"prix_partage"
"1 MI 146, B3, R32";4524;;;;25/11/1374 00:00:00;;1;0;1;0;;"31";25/11/1374 00:00:00;;8343;0
"1 MI 146, B3, R32";4525;;;;28/11/1374 00:00:00;;1;0;1;0;;"32";28/11/1374 00:00:00;;8345;0
"1 MI 146, B3, R32";4526;;;;29/11/1374 00:00:00;;1;0;1;0;;"32";29/11/1374 00:00:00;;8346;0
"1 MI 146, B3, R32";4527;;;;16/12/1374 00:00:00;;1;0;1;0;;"32";16/12/1374 00:00:00;;8348;0
"1 MI 146, B3, R32";4528;;;;16/12/1374 00:00:00;;1;0;1;0;;"32";16/12/1374 00:00:00;;8350;0
"1 MI 146, B3, R32";4529;;;;23/12/1374 00:00:00;;1;0;1;0;;"32";23/12/1374 00:00:00;;8352;0
"1 MI 146, B3, R32";4530;;;;23/12/1374 00:00:00;;0;1;0;0;;"32";23/12/1374 00:00:00;;8354;0
"1 MI 146, B3, R32";4531;;;;23/12/1374 00:00:00;;1;0;1;0;;"32";23/12/1374 00:00:00;;8355;0
"1 MI 146, B3, R32";4532;;;;23/12/1374 00:00:00;;1;0;1;0;;"32";23/12/1374 00:00:00;;8357;0
"1 MI 146, B3, R32";4533;;;;11/1/1375 00:00:00;;1;0;1;0;;"32";11/1/1375 00:00:00;;8359;0
"1 MI 146, B3, R32";4534;;;;22/1/1375 00:00:00;;1;0;0;0;;"33";22/1/1375 00:00:00;;8361;0
"1 MI 146, B3, R32";4535;;;;22/1/1375 00:00:00;;1;0;1;0;;"33";22/1/1375 00:00:00;;8363;0
"1 MI 146, B3, R32";4536;;;;28/1/1375 00:00:00;;0;0;0;0;;"33";28/1/1375 00:00:00;;8365;0
"1 MI 146, B3, R32";4537;;;;8/1/1375 00:00:00;;1;0;1;0;;"34";8/1/1375 00:00:00;;8369;0
"1 MI 146, B3, R32";4538;;;;6/1/1375 00:00:00;;1;0;1;0;;"36";6/1/1375 00:00:00;;8371;0
"1 MI 146, B3, R32";4539;;;;6/3/1375 00:00:00;;1;0;1;0;;"36";6/3/1375 00:00:00;;8373;0
"1 MI 146, B3, R32";4540;;;;6/3/1375 00:00:00;;1;0;1;0;;"36";6/3/1375 00:00:00;;8375;0
"1 MI 146, B3, R32";4541;;;;15/3/1375 00:00:00;;1;0;1;0;;"38";15/3/1375 00:00:00;;8377;0
"1 MI 146, B3, R32";4542;;;;15/3/1375 00:00:00;;0;0;0;0;;"38";15/3/1375 00:00:00;;8381;0
"1 MI 146, B3, R32";4543;;;;11/10/1370 00:00:00;;1;0;0;0;;"49";11/10/1370 00:00:00;;;0
"1 MI 146, B3, R32";4544;;;;13/10/1372 00:00:00;;1;0;0;0;;"50";13/10/1372 00:00:00;;8385;0
"1 MI 146, B3, R32";4545;;;;6/1/1374 00:00:00;;1;0;0;0;;"50";6/1/1374 00:00:00;;8386;0
"1 MI 146, B3, R32";4546;;;;6/1/1372 00:00:00;"don en argent";0;1;0;0;;"63";6/1/1372 00:00:00;;8387;0
"1 MI 146, B3, R32";4547;;;;6/1/1373 00:00:00;"don en argent";0;1;0;0;;"65";6/1/1373 00:00:00;;8389;0
"1 MI 146, B3, R32";4548;;;;6/10/1374 00:00:00;;1;0;1;0;;"68";6/10/1374 00:00:00;;8391;0
"1 MI 146, B3, R32";4549;;;;6/10/1374 00:00:00;;1;0;0;0;;"68";6/10/1374 00:00:00;;8398;0
"1 MI 146, B3, R33";4555;"Turin";"Italie";;;;1;0;1;0;;"18";;;;0
"1 MI 146, B3, R33";4556;"Turin";"Italie";;22/9/1374 00:00:00;;1;0;0;0;;"19";22/9/1374 00:00:00;;8409;0
"1 MI 146, B3, R33";4557;"Turin";"Italie";;22/9/1374 00:00:00;;1;0;0;0;;"19";22/9/1374 00:00:00;;8411;0
"1 MI 146, B3, R33";4558;;;;27/8/1375 00:00:00;;1;0;1;0;;"20";27/8/1375 00:00:00;;8412;0
"1 MI 146, B3, R33";4559;;;;20/8/1375 00:00:00;;1;0;1;0;;"20";20/8/1375 00:00:00;;8415;0
"1 MI 146, B3, R33";4560;;;;24/9/1375 00:00:00;;1;0;1;0;;"20";24/9/1375 00:00:00;;8417;0
"1 MI 146, B3, R33";4561;;;;24/9/1375 00:00:00;;1;0;0;0;;"20";24/9/1375 00:00:00;;8419;0
"1 MI 146, B3, R33";4562;;;;25/9/1375 00:00:00;;1;0;1;0;;"20";25/9/1375 00:00:00;;8421;0
"1 MI 146, B3, R33";4563;;;;2/10/1375 00:00:00;;1;0;1;0;;"21";2/10/1375 00:00:00;;8423;0
"1 MI 146, B3, R33";4564;;;;6/10/1375 00:00:00;;1;0;1;0;;"21";6/10/1375 00:00:00;;8425;0
"1 MI 146, B3, R33";4565;;;;6/10/1375 00:00:00;;1;0;1;0;;"21";6/10/1375 00:00:00;;8427;0
"1 MI 146, B3, R33";4566;;;;12/10/1375 00:00:00;;1;0;0;0;;"21";12/10/1375 00:00:00;;8429;0
"1 MI 146, B3, R33";4567;;;;13/10/1375 00:00:00;;1;0;1;0;;"21";13/10/1375 00:00:00;;8431;0
"1 MI 146, B3, R33";4568;;;;31/10/1375 00:00:00;;1;0;1;0;;"21";31/10/1375 00:00:00;;8433;0
"1 MI 146, B3, R33";4569;;;;28/10/1375 00:00:00;;1;0;1;0;;"21";28/10/1375 00:00:00;;8435;0
"1 MI 146, B3, R33";4570;;;;30/10/1375 00:00:00;;1;0;0;0;;"21";30/10/1375 00:00:00;;8437;0
"1 MI 146, B3, R33";4571;;;;30/10/1375 00:00:00;;1;0;0;0;;"21";30/10/1375 00:00:00;;8441;0
"1 MI 146, B3, R33";4572;;;;30/10/1375 00:00:00;;1;0;1;0;;"21";30/10/1375 00:00:00;;8444;0
"1 MI 146, B3, R33";4573;;;;30/10/1375 00:00:00;;1;0;0;0;;"21";30/10/1375 00:00:00;;8448;0
"1 MI 146, B3, R33";4574;;;;30/10/1375 00:00:00;;1;0;0;0;;"21";30/10/1375 00:00:00;;8450;0
"1 MI 146, B3, R33";4575;;;;1/8/1375 00:00:00;;1;0;1;0;;"21";1/8/1375 00:00:00;;8451;0
"1 MI 146, B3, R33";4576;;;;;;0;0;0;0;;"21";;;;0
"1 MI 146, B3, R33";4577;;;;12/10/1375 00:00:00;;1;0;0;0;;"21";12/10/1375 00:00:00;;8453;0
"1 MI 146, B3, R33";4578;;;;12/10/1375 00:00:00;;1;0;1;0;;"21";12/10/1375 00:00:00;;8455;0
"1 MI 146, B3, R33";4579;;;;20/10/1375 00:00:00;;0;0;1;0;;"21";20/10/1375 00:00:00;;8458;0
"1 MI 146, B3, R33";4580;;;;31/10/1375 00:00:00;;1;0;1;0;;"21";31/10/1375 00:00:00;;8460;0
"1 MI 146, B3, R33";4581;;;;31/10/1375 00:00:00;;0;0;0;0;;"21";31/10/1375 00:00:00;;8462;0
"1 MI 146, B3, R33";4582;;;;31/10/1375 00:00:00;;1;0;0;0;;"21";31/10/1375 00:00:00;;8464;0
"1 MI 146, B3, R33";4583;;;;31/10/1375 00:00:00;;0;0;0;0;;"21";31/10/1375 00:00:00;;8466;0
"1 MI 146, B3, R33";4584;;;;1/1/1374 00:00:00;;0;0;1;0;;"24";1/1/1374 00:00:00;;8468;0
"1 MI 146, B3, R33";4585;;;;1/1/1375 00:00:00;"sellerie (25)";0;0;1;0;;"24";1/1/1375 00:00:00;;8470;0
"1 MI 146, B3, R33";4586;;;;28/8/1376 00:00:00;;0;0;1;0;;"30";28/8/1376 00:00:00;;8472;0
"1 MI 146, B3, R33";4587;;;;27/8/1376 00:00:00;;1;0;0;0;;"30";27/8/1376 00:00:00;;8475;0
"1 MI 146, B3, R33";4588;;;;27/8/1376 00:00:00;;1;0;0;0;;"30";27/8/1376 00:00:00;;8477;0
"1 MI 146, B3, R33";4589;;;;19/8/1376 00:00:00;;1;0;1;0;;"31";19/8/1376 00:00:00;;8478;0
"1 MI 146, B3, R33";4590;;;;21/8/1376 00:00:00;;1;0;1;0;;"31";21/8/1376 00:00:00;;8480;0
"1 MI 146, B3, R33";4591;;;;22/8/1376 00:00:00;;1;0;0;0;;"31";22/8/1376 00:00:00;;8483;0
"1 MI 146, B3, R33";4592;;;;22/8/1376 00:00:00;;1;0;0;0;;"31";22/8/1376 00:00:00;;8485;0
"1 MI 146, B3, R33";4593;;;;22/8/1376 00:00:00;;1;0;1;0;;"31";22/8/1376 00:00:00;;8487;0
"1 MI 146, B3, R33";4594;;;;27/8/1376 00:00:00;;1;0;0;0;;"31";27/8/1376 00:00:00;;8489;0
"1 MI 146, B3, R33";4595;;;;27/8/1376 00:00:00;;1;0;0;0;;"31";27/8/1376 00:00:00;;8491;0
"1 MI 146, B3, R33";4596;;;;27/8/1376 00:00:00;;1;0;0;0;;"31";27/8/1376 00:00:00;;8493;0
"1 MI 146, B3, R33";4597;;;;28/8/1376 00:00:00;;0;0;1;0;;"32";28/8/1376 00:00:00;;8494;0
"1 MI 146, B3, R33";4598;;;;29/9/1376 00:00:00;;1;0;1;0;;"32";29/9/1376 00:00:00;;8496;0
"1 MI 146, B3, R33";4599;;;;29/9/1376 00:00:00;;1;0;1;0;;"33";29/9/1376 00:00:00;;8501;0
"1 MI 146, B3, R33";4600;;;;1/10/1376 00:00:00;;1;0;1;0;;"34";1/10/1376 00:00:00;;8503;0
"1 MI 146, B3, R33";4601;;;;1/10/1376 00:00:00;;1;0;1;0;;"34";1/10/1376 00:00:00;;;0
"1 MI 146, B3, R33";4602;;;;1/10/1376 00:00:00;;1;0;0;0;;"34";1/10/1376 00:00:00;;8506;0
"1 MI 146, B3, R33";4603;;;;20/4/1377 00:00:00;;1;0;1;0;;"34";20/4/1377 00:00:00;;8507;0
"1 MI 146, B3, R33";4604;;;;20/4/1377 00:00:00;;1;0;0;0;;"34";20/4/1377 00:00:00;;8511;0
"1 MI 146, B3, R33";4605;;;;20/4/1377 00:00:00;;1;0;1;0;;"35";20/4/1377 00:00:00;;8513;0
"1 MI 146, B3, R33";4606;;;64;24/4/1377 00:00:00;;1;0;1;0;;"36";24/4/1377 00:00:00;;8515;0
"1 MI 146, B3, R33";4607;;;;27/4/1377 00:00:00;;1;0;1;0;;"36";27/4/1377 00:00:00;;8517;0
"1 MI 146, B3, R33";4608;;;;13/5/1377 00:00:00;;0;0;0;0;;"36";13/5/1377 00:00:00;;8522;0
"1 MI 146, B3, R33";4609;;;;13/5/1377 00:00:00;;0;0;0;0;;"36";13/5/1377 00:00:00;;8524;0
"1 MI 146, B3, R33";4610;;;;1/8/1377 00:00:00;;0;0;1;0;;"37";1/8/1377 00:00:00;;8526;0
"1 MI 146, r. 28";2779;;;;25/12/1367 00:00:00;"don en argent";0;1;0;0;;"21";25/12/1367 00:00:00;;4637;0
"1 MI 146, r. 28";2780;;;;15/5/1368 00:00:00;"don en argent";0;1;0;0;;"24";15/5/1368 00:00:00;;4639;0
"1 MI 146, r. 28";2781;;;;24/10/1367 00:00:00;;1;0;0;0;;"25";24/10/1367 00:00:00;;4641;0
"1 MI 146, r. 28";2782;;;;30/6/1367 00:00:00;;0;0;0;0;;"26";30/6/1367 00:00:00;;4642;0
"1 MI 146, r. 28";2783;"Gênes";"Italie";;22/1/1368 00:00:00;;1;0;0;0;;"27";22/1/1368 00:00:00;;4643;0
"1 MI 146, r. 28";2784;"Venise";"Italie";;22/1/1368 00:00:00;;1;0;0;0;;"27";22/1/1368 00:00:00;;4645;0
"1 MI 146, r. 28";2785;;;;22/1/1368 00:00:00;"orfévrerie";1;1;1;0;;"27";22/1/1368 00:00:00;;4647;0
"1 MI 146, r. 28";2786;;;;22/1/1368 00:00:00;;1;0;0;0;;"27";22/1/1368 00:00:00;;4648;0
"1 MI 146, r. 28";2787;;;;22/1/1368 00:00:00;;0;1;0;0;;"27";22/1/1368 00:00:00;;4650;0
"1 MI 146, r. 28";2788;;;38;22/1/1368 00:00:00;;1;0;0;0;;"28";22/1/1368 00:00:00;;4653;0
"1 MI 146, r. 28";2789;;;;22/1/1368 00:00:00;"don en argent?";0;1;0;0;;"28";22/1/1368 00:00:00;;4655;0
"1 MI 146, r. 28";2790;;;39;22/1/1368 00:00:00;;1;0;0;0;;"28";22/1/1368 00:00:00;;4657;0
"1 MI 146, r. 28";2791;;;;22/1/1368 00:00:00;"don en argent ?, sellerie";0;1;0;0;;"29";22/1/1368 00:00:00;;4659;0
"1 MI 146, r. 28";2792;;;;18/3/1368 00:00:00;;1;0;0;0;;"29";18/3/1368 00:00:00;;4661;0
"1 MI 146, r. 28";2793;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4663;0
"1 MI 146, r. 28";2794;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4665;0
"1 MI 146, r. 28";2795;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4667;0
"1 MI 146, r. 28";2796;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4669;0
"1 MI 146, r. 28";2797;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4670;0
"1 MI 146, r. 28";2798;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4671;0
"1 MI 146, r. 28";2799;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4673;0
"1 MI 146, r. 28";2800;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;0;1;0;;"31";5/5/1368 00:00:00;;4673;1
"1 MI 146, r. 28";2801;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"31";5/5/1368 00:00:00;;4674;0
"1 MI 146, r. 28";2802;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"32";5/5/1368 00:00:00;;4676;0
"1 MI 146, r. 28";2803;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"32";5/5/1368 00:00:00;;4678;0
"1 MI 146, r. 28";2804;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4680;0
"1 MI 146, r. 28";2805;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4682;0
"1 MI 146, r. 28";2806;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4683;0
"1 MI 146, r. 28";2807;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4685;0
"1 MI 146, r. 28";2808;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"32";5/5/1368 00:00:00;;4687;0
"1 MI 146, r. 28";2809;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;0;0;0;;"32";5/5/1368 00:00:00;;4689;0
"1 MI 146, r. 28";2810;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4691;0
"1 MI 146, r. 28";2811;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4693;0
"1 MI 146, r. 28";2812;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;1;0;0;;"32";5/5/1368 00:00:00;;4695;0
"1 MI 146, r. 28";2813;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4697;0
"1 MI 146, r. 28";2814;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;0;0;0;;"32";5/5/1368 00:00:00;;4700;0
"1 MI 146, r. 28";2815;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4701;0
"1 MI 146, r. 28";2816;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"32";5/5/1368 00:00:00;;4703;0
"1 MI 146, r. 28";2817;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;0;0;;"32";5/5/1368 00:00:00;;4705;0
"1 MI 146, r. 28";2818;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;0;0;0;;"32";5/5/1368 00:00:00;;4707;0
"1 MI 146, r. 28";2819;;;;5/5/1368 00:00:00;;0;0;1;0;;"32";5/5/1368 00:00:00;;4709;0
"1 MI 146, r. 28";2820;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;0;1;0;;"32";5/5/1368 00:00:00;;4711;0
"1 MI 146, r. 28";2821;"Paris";"île-de-France";;5/5/1368 00:00:00;"ratachement pour les gipon avec les manches de drap vert de bruxelles";1;1;1;0;;"32";5/5/1368 00:00:00;;4713;0
"1 MI 146, r. 28";2822;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"33";5/5/1368 00:00:00;;;1
"1 MI 146, r. 28";2823;"Paris";"île-de-France";;5/5/1368 00:00:00;;0;1;0;0;;"33";5/5/1368 00:00:00;;4714;0
"1 MI 146, r. 28";2824;"Paris";"île-de-France";;5/5/1368 00:00:00;;1;0;1;0;;"33";5/5/1368 00:00:00;;4715;0
"1 MI 146, r. 28";2825;"Paris";"île-de-France";;;;0;1;0;0;;"33";;;4717;0
"1 MI 146, r. 28";2826;;;;8/3/1368 00:00:00;;1;0;1;0;;"37";8/3/1368 00:00:00;;4719;0
"1 MI 146, r. 28";2827;;;;5/5/1368 00:00:00;;1;0;1;0;;"37";5/5/1368 00:00:00;;4721;0
"1 MI 146, r. 28";2828;;;;5/5/1368 00:00:00;;1;0;1;0;;"37";5/5/1368 00:00:00;;4723;1
"1 MI 146, r. 28";2829;;;;5/5/1368 00:00:00;;0;0;1;0;;"37";5/5/1368 00:00:00;;4723;1
"1 MI 146, r. 28";2830;;;;5/5/1368 00:00:00;;1;0;1;0;;"37";5/5/1368 00:00:00;;4726;0
"1 MI 146, r. 28";2831;;;;5/5/1368 00:00:00;;0;0;0;0;;"37";5/5/1368 00:00:00;;4729;0
"1 MI 146, r. 28";2832;;;;20/5/1368 00:00:00;;1;0;0;0;;"37";20/5/1368 00:00:00;;4731;0
"1 MI 146, r. 28";2833;;;;20/5/1368 00:00:00;;0;1;0;0;;"37";20/5/1368 00:00:00;;4733;0
"1 MI 146, r. 28";2834;;;;20/5/1368 00:00:00;;1;0;1;0;;"37";20/5/1368 00:00:00;;4735;0
"1 MI 146, r. 28";2835;"Lyon";"Lyonnais";;20/5/1368 00:00:00;;1;0;0;0;;"37";20/5/1368 00:00:00;;4737;0
"1 MI 146, r. 28";2836;;;;20/5/1368 00:00:00;;1;0;0;0;;"37";20/5/1368 00:00:00;;4739;0
"1 MI 146, r. 28";2837;;;;20/5/1368 00:00:00;;1;0;0;0;;"37";20/5/1368 00:00:00;;4741;0
"1 MI 146, r. 28";2838;;;;20/5/1368 00:00:00;"don en argent ?";0;1;0;0;;"40";20/5/1368 00:00:00;;4742;0
"1 MI 146, r. 29";2839;;;;2/8/1368 00:00:00;;1;0;1;0;;"30";2/8/1368 00:00:00;;4745;0
"1 MI 146, r. 29";2840;;;;2/8/1368 00:00:00;;0;0;1;0;;"30";2/8/1368 00:00:00;;4748;0
"1 MI 146, r. 29";2841;;;;2/8/1368 00:00:00;;1;0;1;0;;"30";2/8/1368 00:00:00;;4750;0
"1 MI 146, r. 29";2842;;;;;"orfévrerie";0;0;1;0;;"31";;;4753;0
"1 MI 146, r. 29";2843;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4754;0
"1 MI 146, r. 29";2844;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4756;0
"1 MI 146, r. 29";2845;;;;9/10/1368 00:00:00;;1;0;0;0;;"35";9/10/1368 00:00:00;;4758;0
"1 MI 146, r. 29";2846;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4760;0
"1 MI 146, r. 29";2847;;;;9/10/1368 00:00:00;;1;0;0;0;;"35";9/10/1368 00:00:00;;4762;0
"1 MI 146, r. 29";2848;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4764;0
"1 MI 146, r. 29";2849;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4766;0
"1 MI 146, r. 29";2850;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4768;0
"1 MI 146, r. 29";2851;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4770;0
"1 MI 146, r. 29";2852;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4772;0
"1 MI 146, r. 29";2853;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4774;0
"1 MI 146, r. 29";2854;;;;9/10/1368 00:00:00;;1;0;1;0;;"35";9/10/1368 00:00:00;;4776;0
"1 MI 146, r. 29";2855;;;;3/10/1368 00:00:00;;1;0;1;0;;"35";3/10/1368 00:00:00;;4779;0
"1 MI 146, r. 29";2856;;;;3/10/1368 00:00:00;;1;0;1;0;;"35";3/10/1368 00:00:00;;4782;0
"1 MI 146, r. 29";2857;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4784;0
"1 MI 146, r. 29";2858;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4786;0
"1 MI 146, r. 29";2859;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4791;0
"1 MI 146, r. 29";2860;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4793;0
"1 MI 146, r. 29";2861;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4795;0
"1 MI 146, r. 29";2862;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4797;0
"1 MI 146, r. 29";2863;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4801;0
"1 MI 146, r. 29";2864;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4803;0
"1 MI 146, r. 29";2865;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4805;0
"1 MI 146, r. 29";2866;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4807;0
"1 MI 146, r. 29";2867;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4809;0
"1 MI 146, r. 29";2868;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4811;0
"1 MI 146, r. 29";2869;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4813;0
"1 MI 146, r. 29";2870;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4815;0
"1 MI 146, r. 29";2871;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4817;0
"1 MI 146, r. 29";2872;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4819;0
"1 MI 146, r. 29";2873;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4821;0
"1 MI 146, r. 29";2874;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4823;0
"1 MI 146, r. 29";2875;;;;9/10/1368 00:00:00;;0;1;0;0;;"36";9/10/1368 00:00:00;;4824;0
"1 MI 146, r. 29";2876;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4827;0
"1 MI 146, r. 29";2877;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4829;0
"1 MI 146, r. 29";2878;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4831;0
"1 MI 146, r. 29";2879;;;;9/10/1368 00:00:00;;0;0;0;0;;"36";9/10/1368 00:00:00;;4832;0
"1 MI 146, r. 29";2880;;;;9/10/1368 00:00:00;;0;0;0;0;;"36";9/10/1368 00:00:00;;4834;0
"1 MI 146, r. 29";2881;;;;9/10/1368 00:00:00;;0;1;0;0;;"36";9/10/1368 00:00:00;;4836;0
"1 MI 146, r. 29";2882;;;;9/10/1368 00:00:00;;1;0;1;0;;"36";9/10/1368 00:00:00;;4838;0
"1 MI 146, r. 29";2883;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4840;0
"1 MI 146, r. 29";2884;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4842;0
"1 MI 146, r. 29";2885;;;;9/10/1368 00:00:00;;1;0;0;0;;"36";9/10/1368 00:00:00;;4844;0
"1 MI 146, r. 29";2886;;;;9/10/1368 00:00:00;"don en argent ?";0;1;0;0;;"37";9/10/1368 00:00:00;;4846;0
"1 MI 146, r. 29";2887;;;;9/10/1368 00:00:00;;0;1;0;0;;"37";9/10/1368 00:00:00;;4847;0
"1 MI 146, r. 29";2888;"Lyon";"Lyonnais";;9/10/1368 00:00:00;"cordonnerie";1;0;0;0;;"37";9/10/1368 00:00:00;;4849;0
"1 MI 146, r. 29";2889;;;;9/10/1368 00:00:00;"cordonerie";1;0;0;0;;"37";9/10/1368 00:00:00;;4850;0
"1 MI 146, r. 29";2890;;;;9/10/1368 00:00:00;;1;0;0;0;;"37";9/10/1368 00:00:00;;4851;0
"1 MI 146, r. 29";2891;;;;9/10/1368 00:00:00;;1;0;1;0;;"37";9/10/1368 00:00:00;;4852;0
"1 MI 146, r. 29";2892;;;;10/5/1369 00:00:00;"orfévrerie, sellerie";0;1;0;0;;"39";10/5/1369 00:00:00;;4854;0
"1 MI 146, r. 29";2893;;;40;14/5/1369 00:00:00;;1;0;1;0;;"41";14/5/1369 00:00:00;;4856;0
"1 MI 146, r. 29";2894;;;;14/5/1369 00:00:00;;1;0;1;0;;"41";14/5/1369 00:00:00;;4858;0
"1 MI 146, r. 29";2895;;;;14/5/1369 00:00:00;;1;0;1;0;;"41";14/5/1369 00:00:00;;4861;0
"1 MI 146, r. 29";2896;;;;14/5/1369 00:00:00;;1;0;1;0;;"41";14/5/1369 00:00:00;;4863;0
"1 MI 146, r. 29";2897;;;;14/5/1369 00:00:00;;1;0;0;0;;"41";14/5/1369 00:00:00;;4865;0
"1 MI 146, r. 29";2898;;;40;14/5/1369 00:00:00;;0;1;0;0;;"41";14/5/1369 00:00:00;;4867;0
"1 MI 146, r. 29";2899;;;40;14/5/1369 00:00:00;;0;1;0;0;;"41";14/5/1369 00:00:00;;4869;0
"1 MI 146, r. 29";2900;;;;14/5/1369 00:00:00;;1;0;0;0;;"42";14/5/1369 00:00:00;;4871;0
"1 MI 146, r. 29";2901;;;40;14/5/1369 00:00:00;;1;0;0;0;;"42";14/5/1369 00:00:00;;4873;0
"1 MI 146, r. 29";2902;;;;14/5/1369 00:00:00;;1;0;1;0;;"42";14/5/1369 00:00:00;;4874;0
"1 MI 146, r. 29";2903;;;;11/12/1369 00:00:00;;0;0;0;0;;"46";11/12/1369 00:00:00;;4876;0
"1 MI 146, r. 29";2904;;;;11/12/1369 00:00:00;;0;1;0;0;;"46";11/12/1369 00:00:00;;4878;0
"1 MI 146, r. 29";2905;;;;1/4/1369 00:00:00;"don en argent ?";0;1;0;0;;"49";1/4/1369 00:00:00;;4880;0
